"radius_mm";"angle_rad";"angle_degree";"Post. Elevation BFTA_[um]"
0.00000;;;0.00000
0.10000;0.00000;0;0.82030
0.20000;0.00000;0;1.64263
0.30000;0.00000;0;2.45944
0.40000;0.00000;0;3.26342
0.50000;0.00000;0;4.04754
0.60000;0.00000;0;4.80505
0.70000;0.00000;0;5.52950
0.80000;0.00000;0;6.21476
0.90000;0.00000;0;6.85504
1.00000;0.00000;0;7.44485
1.10000;0.00000;0;7.97901
1.20000;0.00000;0;8.45267
1.30000;0.00000;0;8.86127
1.40000;0.00000;0;9.20053
1.50000;0.00000;0;9.46643
1.60000;0.00000;0;9.65518
1.70000;0.00000;0;9.76320
1.80000;0.00000;0;9.78705
1.90000;0.00000;0;9.72344
2.00000;0.00000;0;9.56915
2.10000;0.00000;0;9.32099
2.20000;0.00000;0;8.97575
2.30000;0.00000;0;8.53011
2.40000;0.00000;0;7.98065
2.50000;0.00000;0;7.32368
2.60000;0.00000;0;6.55527
2.70000;0.00000;0;5.67110
2.80000;0.00000;0;4.66640
2.90000;0.00000;0;3.53587
3.00000;0.00000;0;2.27358
3.10000;0.00000;0;0.87289
3.20000;0.00000;0;-0.67368
3.30000;0.00000;0;-2.37452
3.40000;0.00000;0;-4.23907
3.50000;0.00000;0;-6.27793
3.60000;0.00000;0;-8.50295
3.70000;0.00000;0;-10.92740
3.80000;0.00000;0;-13.56605
3.90000;0.00000;0;-16.43534
4.00000;0.00000;0;-19.55351
4.10000;0.00000;0;-22.94072
4.20000;0.00000;0;-26.61924
4.30000;0.00000;0;-30.61355
4.40000;0.00000;0;-34.95053
4.50000;0.00000;0;-39.65962
4.60000;0.00000;0;-44.77296
4.70000;0.00000;0;-50.32561
4.80000;0.00000;0;-56.35565
4.90000;0.00000;0;-62.90444
5.00000;0.00000;0;-70.01675
0.10000;3.14159;180;-0.81051
0.20000;3.14159;180;-1.60327
0.30000;3.14159;180;-2.37020
0.40000;3.14159;180;-3.10309
0.50000;3.14159;180;-3.79370
0.60000;3.14159;180;-4.43378
0.70000;3.14159;180;-5.01513
0.80000;3.14159;180;-5.52967
0.90000;3.14159;180;-5.96951
1.00000;3.14159;180;-6.32700
1.10000;3.14159;180;-6.59483
1.20000;3.14159;180;-6.76609
1.30000;3.14159;180;-6.83437
1.40000;3.14159;180;-6.79383
1.50000;3.14159;180;-6.63932
1.60000;3.14159;180;-6.36646
1.70000;3.14159;180;-5.97174
1.80000;3.14159;180;-5.45263
1.90000;3.14159;180;-4.80773
2.00000;3.14159;180;-4.03681
2.10000;3.14159;180;-3.14101
2.20000;3.14159;180;-2.12292
2.30000;3.14159;180;-0.98672
2.40000;3.14159;180;0.26169
2.50000;3.14159;180;1.61452
2.60000;3.14159;180;3.06199
2.70000;3.14159;180;4.59213
2.80000;3.14159;180;6.19068
2.90000;3.14159;180;7.84090
3.00000;3.14159;180;9.52339
3.10000;3.14159;180;11.21597
3.20000;3.14159;180;12.89348
3.30000;3.14159;180;14.52758
3.40000;3.14159;180;16.08662
3.50000;3.14159;180;17.53541
3.60000;3.14159;180;18.83505
3.70000;3.14159;180;19.94273
3.80000;3.14159;180;20.81152
3.90000;3.14159;180;21.39021
4.00000;3.14159;180;21.62301
4.10000;3.14159;180;21.44942
4.20000;3.14159;180;20.80400
4.30000;3.14159;180;19.61609
4.40000;3.14159;180;17.80965
4.50000;3.14159;180;15.30299
4.60000;3.14159;180;12.00852
4.70000;3.14159;180;7.83255
4.80000;3.14159;180;2.67503
4.90000;3.14159;180;-3.57073
5.00000;3.14159;180;-11.01828
0.10000;0.01745;1;0.75033
0.20000;0.01745;1;1.49988
0.30000;0.01745;1;2.24174
0.40000;0.01745;1;2.96926
0.50000;0.01745;1;3.67613
0.60000;0.01745;1;4.35633
0.70000;0.01745;1;5.00420
0.80000;0.01745;1;5.61438
0.90000;0.01745;1;6.18186
1.00000;0.01745;1;6.70194
1.10000;0.01745;1;7.17024
1.20000;0.01745;1;7.58267
1.30000;0.01745;1;7.93539
1.40000;0.01745;1;8.22483
1.50000;0.01745;1;8.44760
1.60000;0.01745;1;8.60049
1.70000;0.01745;1;8.68041
1.80000;0.01745;1;8.68435
1.90000;0.01745;1;8.60931
2.00000;0.01745;1;8.45225
2.10000;0.01745;1;8.21004
2.20000;0.01745;1;7.87935
2.30000;0.01745;1;7.45661
2.40000;0.01745;1;6.93794
2.50000;0.01745;1;6.31900
2.60000;0.01745;1;5.59498
2.70000;0.01745;1;4.76044
2.80000;0.01745;1;3.80924
2.90000;0.01745;1;2.73444
3.00000;0.01745;1;1.52815
3.10000;0.01745;1;0.18145
3.20000;0.01745;1;-1.31574
3.30000;0.01745;1;-2.97480
