"radius_mm";"angle_rad";"angle_degree";"HEIGHT-ant_ [mm]"
0.00000;;;40.86086
0.10000;0.00000;0;40.85881
0.20000;0.00000;0;40.85476
0.30000;0.00000;0;40.84869
0.40000;0.00000;0;40.84057
0.50000;0.00000;0;40.83037
0.60000;0.00000;0;40.81807
0.70000;0.00000;0;40.80364
0.80000;0.00000;0;40.78707
0.90000;0.00000;0;40.76836
1.00000;0.00000;0;40.74749
1.10000;0.00000;0;40.72447
1.20000;0.00000;0;40.69932
1.30000;0.00000;0;40.67206
1.40000;0.00000;0;40.64271
1.50000;0.00000;0;40.61131
1.60000;0.00000;0;40.57791
1.70000;0.00000;0;40.54254
1.80000;0.00000;0;40.50526
1.90000;0.00000;0;40.46613
2.00000;0.00000;0;40.42520
2.10000;0.00000;0;40.38252
2.20000;0.00000;0;40.33815
2.30000;0.00000;0;40.29215
2.40000;0.00000;0;40.24457
2.50000;0.00000;0;40.19546
2.60000;0.00000;0;40.14486
2.70000;0.00000;0;40.09281
2.80000;0.00000;0;40.03936
2.90000;0.00000;0;39.98453
3.00000;0.00000;0;39.92836
3.10000;0.00000;0;39.87087
3.20000;0.00000;0;39.81208
3.30000;0.00000;0;39.75201
3.40000;0.00000;0;39.69067
3.50000;0.00000;0;39.62808
3.60000;0.00000;0;39.56423
3.70000;0.00000;0;39.49912
3.80000;0.00000;0;39.43275
3.90000;0.00000;0;39.36510
4.00000;0.00000;0;39.29615
4.10000;0.00000;0;39.22586
4.20000;0.00000;0;39.15420
4.30000;0.00000;0;39.08109
4.40000;0.00000;0;39.00646
4.50000;0.00000;0;38.93022
4.60000;0.00000;0;38.85222
4.70000;0.00000;0;38.77232
4.80000;0.00000;0;38.69032
4.90000;0.00000;0;38.60597
5.00000;0.00000;0;38.51896
0.10000;3.14159;180;40.86095
0.20000;3.14159;180;40.85910
0.30000;3.14159;180;40.85532
0.40000;3.14159;180;40.84965
0.50000;3.14159;180;40.84208
0.60000;3.14159;180;40.83264
0.70000;3.14159;180;40.82132
0.80000;3.14159;180;40.80813
0.90000;3.14159;180;40.79308
1.00000;3.14159;180;40.77615
1.10000;3.14159;180;40.75736
1.20000;3.14159;180;40.73670
1.30000;3.14159;180;40.71417
1.40000;3.14159;180;40.68979
1.50000;3.14159;180;40.66356
1.60000;3.14159;180;40.63551
1.70000;3.14159;180;40.60564
1.80000;3.14159;180;40.57398
1.90000;3.14159;180;40.54058
2.00000;3.14159;180;40.50544
2.10000;3.14159;180;40.46862
2.20000;3.14159;180;40.43016
2.30000;3.14159;180;40.39008
2.40000;3.14159;180;40.34844
2.50000;3.14159;180;40.30527
2.60000;3.14159;180;40.26060
2.70000;3.14159;180;40.21447
2.80000;3.14159;180;40.16690
2.90000;3.14159;180;40.11792
3.00000;3.14159;180;40.06754
3.10000;3.14159;180;40.01578
3.20000;3.14159;180;39.96264
3.30000;3.14159;180;39.90813
3.40000;3.14159;180;39.85225
3.50000;3.14159;180;39.79499
3.60000;3.14159;180;39.73635
3.70000;3.14159;180;39.67634
3.80000;3.14159;180;39.61494
3.90000;3.14159;180;39.55217
4.00000;3.14159;180;39.48804
4.10000;3.14159;180;39.42256
4.20000;3.14159;180;39.35575
4.30000;3.14159;180;39.28764
4.40000;3.14159;180;39.21827
4.50000;3.14159;180;39.14767
4.60000;3.14159;180;39.07588
4.70000;3.14159;180;39.00295
4.80000;3.14159;180;38.92891
4.90000;3.14159;180;38.85379
5.00000;3.14159;180;38.77762
0.10000;0.01745;1;40.85883
0.20000;0.01745;1;40.85479
0.30000;0.01745;1;40.84874
0.40000;0.01745;1;40.84063
0.50000;0.01745;1;40.83045
0.60000;0.01745;1;40.81816
0.70000;0.01745;1;40.80375
0.80000;0.01745;1;40.78720
0.90000;0.01745;1;40.76850
1.00000;0.01745;1;40.74765
1.10000;0.01745;1;40.72466
1.20000;0.01745;1;40.69953
