"radius_mm";"angle_rad";"angle_degree";"Post. Elevation BFS_[um]"
0.00000;;;1.68116
0.10000;0.00000;0;2.84834
0.20000;0.00000;0;3.98943
0.30000;0.00000;0;5.10187
0.40000;0.00000;0;6.18343
0.50000;0.00000;0;7.23135
0.60000;0.00000;0;8.24144
0.70000;0.00000;0;9.20729
0.80000;0.00000;0;10.11974
0.90000;0.00000;0;10.96649
1.00000;0.00000;0;11.73209
1.10000;0.00000;0;12.39822
1.20000;0.00000;0;12.94434
1.30000;0.00000;0;13.34867
1.40000;0.00000;0;13.58945
1.50000;0.00000;0;13.64640
1.60000;0.00000;0;13.50240
1.70000;0.00000;0;13.14515
1.80000;0.00000;0;12.56882
1.90000;0.00000;0;11.77554
2.00000;0.00000;0;10.77658
2.10000;0.00000;0;9.59328
2.20000;0.00000;0;8.25747
2.30000;0.00000;0;6.81139
2.40000;0.00000;0;5.30725
2.50000;0.00000;0;3.80614
2.60000;0.00000;0;2.37657
2.70000;0.00000;0;1.09261
2.80000;0.00000;0;0.03168
2.90000;0.00000;0;-0.72787
3.00000;0.00000;0;-1.10923
3.10000;0.00000;0;-1.03962
3.20000;0.00000;0;-0.45267
3.30000;0.00000;0;0.70946
3.40000;0.00000;0;2.49428
3.50000;0.00000;0;4.93751
3.60000;0.00000;0;8.06211
3.70000;0.00000;0;11.87766
3.80000;0.00000;0;16.38025
3.90000;0.00000;0;21.55273
4.00000;0.00000;0;27.36528
4.10000;0.00000;0;33.77632
4.20000;0.00000;0;40.73352
4.30000;0.00000;0;48.17495
4.40000;0.00000;0;56.03009
4.50000;0.00000;0;64.22082
4.60000;0.00000;0;72.66203
4.70000;0.00000;0;81.26180
4.80000;0.00000;0;89.92118
4.90000;0.00000;0;98.53320
5.00000;0.00000;0;106.98116
0.10000;3.14159;180;0.49164
0.20000;3.14159;180;-0.71454
0.30000;3.14159;180;-1.92929
0.40000;3.14159;180;-3.14179
0.50000;3.14159;180;-4.33845
0.60000;3.14159;180;-5.50312
0.70000;3.14159;180;-6.61754
0.80000;3.14159;180;-7.66195
0.90000;3.14159;180;-8.61587
1.00000;3.14159;180;-9.45894
1.10000;3.14159;180;-10.17179
1.20000;3.14159;180;-10.73683
1.30000;3.14159;180;-11.13889
1.40000;3.14159;180;-11.36578
1.50000;3.14159;180;-11.40856
1.60000;3.14159;180;-11.26165
1.70000;3.14159;180;-10.92267
