"radius_mm";"angle_rad";"angle_degree";"HEIGHT-post_ [mm]"
0.00000;;;41.29518
0.10000;0.00000;0;41.29160
0.20000;0.00000;0;41.28638
0.30000;0.00000;0;41.27950
0.40000;0.00000;0;41.27099
0.50000;0.00000;0;41.26085
0.60000;0.00000;0;41.24909
0.70000;0.00000;0;41.23571
0.80000;0.00000;0;41.22074
0.90000;0.00000;0;41.20418
1.00000;0.00000;0;41.18605
1.10000;0.00000;0;41.16634
1.20000;0.00000;0;41.14507
1.30000;0.00000;0;41.12224
1.40000;0.00000;0;41.09784
1.50000;0.00000;0;41.07187
1.60000;0.00000;0;41.04432
1.70000;0.00000;0;41.01518
1.80000;0.00000;0;40.98443
1.90000;0.00000;0;40.95207
2.00000;0.00000;0;40.91806
2.10000;0.00000;0;40.88240
2.20000;0.00000;0;40.84507
2.30000;0.00000;0;40.80605
2.40000;0.00000;0;40.76532
2.50000;0.00000;0;40.72286
2.60000;0.00000;0;40.67866
2.70000;0.00000;0;40.63269
2.80000;0.00000;0;40.58495
2.90000;0.00000;0;40.53539
3.00000;0.00000;0;40.48401
3.10000;0.00000;0;40.43075
3.20000;0.00000;0;40.37560
3.30000;0.00000;0;40.31849
3.40000;0.00000;0;40.25937
3.50000;0.00000;0;40.19819
3.60000;0.00000;0;40.13486
3.70000;0.00000;0;40.06930
3.80000;0.00000;0;40.00141
3.90000;0.00000;0;39.93109
4.00000;0.00000;0;39.85819
4.10000;0.00000;0;39.78259
4.20000;0.00000;0;39.70413
4.30000;0.00000;0;39.62261
4.40000;0.00000;0;39.53785
4.50000;0.00000;0;39.44961
4.60000;0.00000;0;39.35764
4.70000;0.00000;0;39.26162
4.80000;0.00000;0;39.16121
4.90000;0.00000;0;39.05602
5.00000;0.00000;0;38.94557
0.10000;3.14159;180;41.29710
0.20000;3.14159;180;41.29737
0.30000;3.14159;180;41.29597
0.40000;3.14159;180;41.29291
0.50000;3.14159;180;41.28818
0.60000;3.14159;180;41.28177
0.70000;3.14159;180;41.27368
0.80000;3.14159;180;41.26389
0.90000;3.14159;180;41.25238
1.00000;3.14159;180;41.23914
1.10000;3.14159;180;41.22415
1.20000;3.14159;180;41.20740
1.30000;3.14159;180;41.18886
1.40000;3.14159;180;41.16852
1.50000;3.14159;180;41.14636
1.60000;3.14159;180;41.12238
1.70000;3.14159;180;41.09656
1.80000;3.14159;180;41.06891
1.90000;3.14159;180;41.03942
2.00000;3.14159;180;41.00810
2.10000;3.14159;180;40.97497
2.20000;3.14159;180;40.94003
2.30000;3.14159;180;40.90331
2.40000;3.14159;180;40.86480
2.50000;3.14159;180;40.82454
2.60000;3.14159;180;40.78253
2.70000;3.14159;180;40.73877
2.80000;3.14159;180;40.69328
2.90000;3.14159;180;40.64606
3.00000;3.14159;180;40.59709
3.10000;3.14159;180;40.54635
3.20000;3.14159;180;40.49383
3.30000;3.14159;180;40.43949
3.40000;3.14159;180;40.38328
3.50000;3.14159;180;40.32515
3.60000;3.14159;180;40.26504
3.70000;3.14159;180;40.20287
3.80000;3.14159;180;40.13856
3.90000;3.14159;180;40.07201
4.00000;3.14159;180;40.00311
4.10000;3.14159;180;39.93174
4.20000;3.14159;180;39.85776
4.30000;3.14159;180;39.78103
4.40000;3.14159;180;39.70136
4.50000;3.14159;180;39.61858
4.60000;3.14159;180;39.53247
4.70000;3.14159;180;39.44280
4.80000;3.14159;180;39.34929
4.90000;3.14159;180;39.25164
5.00000;3.14159;180;39.14950
0.10000;0.01745;1;41.29160
0.20000;0.01745;1;41.28637
0.30000;0.01745;1;41.27949
0.40000;0.01745;1;41.27097
0.50000;0.01745;1;41.26083
0.60000;0.01745;1;41.24906
0.70000;0.01745;1;41.23568
0.80000;0.01745;1;41.22071
0.90000;0.01745;1;41.20415
1.00000;0.01745;1;41.18602
1.10000;0.01745;1;41.16632
1.20000;0.01745;1;41.14505
1.30000;0.01745;1;41.12223
1.40000;0.01745;1;41.09784
1.50000;0.01745;1;41.07189
1.60000;0.01745;1;41.04436
1.70000;0.01745;1;41.01523
1.80000;0.01745;1;40.98451
1.90000;0.01745;1;40.95216
2.00000;0.01745;1;40.91818
2.10000;0.01745;1;40.88254
2.20000;0.01745;1;40.84523
2.30000;0.01745;1;40.80623
2.40000;0.01745;1;40.76551
2.50000;0.01745;1;40.72308
2.60000;0.01745;1;40.67890
2.70000;0.01745;1;40.63296
2.80000;0.01745;1;40.58523
2.90000;0.01745;1;40.53571
3.00000;0.01745;1;40.48435
3.10000;0.01745;1;40.43113
3.20000;0.01745;1;40.37600
3.30000;0.01745;1;40.31893
3.40000;0.01745;1;40.25986
3.50000;0.01745;1;40.19872
3.60000;0.01745;1;40.13544
3.70000;0.01745;1;40.06994
3.80000;0.01745;1;40.00211
3.90000;0.01745;1;39.93185
4.00000;0.01745;1;39.85902
4.10000;0.01745;1;39.78350
4.20000;0.01745;1;39.70511
4.30000;0.01745;1;39.62368
4.40000;0.01745;1;39.53900
4.50000;0.01745;1;39.45085
4.60000;0.01745;1;39.35896
4.70000;0.01745;1;39.26304
4.80000;0.01745;1;39.16274
4.90000;0.01745;1;39.05766
5.00000;0.01745;1;38.94732
0.10000;3.15905;181;41.29710
0.20000;3.15905;181;41.29737
0.30000;3.15905;181;41.29597
0.40000;3.15905;181;41.29291
0.50000;3.15905;181;41.28818
0.60000;3.15905;181;41.28177
0.70000;3.15905;181;41.27368
