"radius_mm";"angle_rad";"angle_degree";"Axial-CURV-ant_ [D]"
0.00000;;;42.39819
0.10000;0.00000;0;42.51164
0.20000;0.00000;0;42.56936
0.30000;0.00000;0;42.58390
0.40000;0.00000;0;42.57898
0.50000;0.00000;0;42.56016
0.60000;0.00000;0;42.53022
0.70000;0.00000;0;42.49128
0.80000;0.00000;0;42.44528
0.90000;0.00000;0;42.39404
1.00000;0.00000;0;42.33928
1.10000;0.00000;0;42.28257
1.20000;0.00000;0;42.22531
1.30000;0.00000;0;42.16870
1.40000;0.00000;0;42.11374
1.50000;0.00000;0;42.06120
1.60000;0.00000;0;42.01168
1.70000;0.00000;0;41.96556
1.80000;0.00000;0;41.92304
1.90000;0.00000;0;41.88417
2.00000;0.00000;0;41.84885
2.10000;0.00000;0;41.81686
2.20000;0.00000;0;41.78790
2.30000;0.00000;0;41.76159
2.40000;0.00000;0;41.73755
2.50000;0.00000;0;41.71536
2.60000;0.00000;0;41.69465
2.70000;0.00000;0;41.67505
2.80000;0.00000;0;41.65624
2.90000;0.00000;0;41.63795
3.00000;0.00000;0;41.61993
3.10000;0.00000;0;41.60199
3.20000;0.00000;0;41.58397
3.30000;0.00000;0;41.56574
3.40000;0.00000;0;41.54723
3.50000;0.00000;0;41.52841
3.60000;0.00000;0;41.50929
3.70000;0.00000;0;41.48990
3.80000;0.00000;0;41.47035
3.90000;0.00000;0;41.45076
4.00000;0.00000;0;41.43130
4.10000;0.00000;0;41.41215
4.20000;0.00000;0;41.39351
4.30000;0.00000;0;41.37559
4.40000;0.00000;0;41.35857
4.50000;0.00000;0;41.34262
4.60000;0.00000;0;41.32787
4.70000;0.00000;0;41.31440
4.80000;0.00000;0;41.30227
4.90000;0.00000;0;41.29151
5.00000;0.00000;0;41.28211
0.10000;3.14159;180;42.45113
0.20000;3.14159;180;42.44867
0.30000;3.14159;180;42.40353
0.40000;3.14159;180;42.33942
0.50000;3.14159;180;42.26159
0.60000;3.14159;180;42.17230
0.70000;3.14159;180;42.07296
0.80000;3.14159;180;41.96477
0.90000;3.14159;180;41.84888
1.00000;3.14159;180;41.72647
1.10000;3.14159;180;41.59887
1.20000;3.14159;180;41.46752
1.30000;3.14159;180;41.33399
1.40000;3.14159;180;41.20002
1.50000;3.14159;180;41.06742
1.60000;3.14159;180;40.93804
1.70000;3.14159;180;40.81368
1.80000;3.14159;180;40.69601
1.90000;3.14159;180;40.58647
2.00000;3.14159;180;40.48618
2.10000;3.14159;180;40.39593
2.20000;3.14159;180;40.31619
2.30000;3.14159;180;40.24712
2.40000;3.14159;180;40.18865
2.50000;3.14159;180;40.14048
2.60000;3.14159;180;40.10221
2.70000;3.14159;180;40.07333
2.80000;3.14159;180;40.05325
2.90000;3.14159;180;40.04135
3.00000;3.14159;180;40.03695
3.10000;3.14159;180;40.03937
3.20000;3.14159;180;40.04790
3.30000;3.14159;180;40.06178
3.40000;3.14159;180;40.08027
3.50000;3.14159;180;40.10260
3.60000;3.14159;180;40.12801
3.70000;3.14159;180;40.15576
3.80000;3.14159;180;40.18518
3.90000;3.14159;180;40.21565
4.00000;3.14159;180;40.24666
4.10000;3.14159;180;40.27780
4.20000;3.14159;180;40.30876
4.30000;3.14159;180;40.33933
4.40000;3.14159;180;40.36937
4.50000;3.14159;180;40.39883
4.60000;3.14159;180;40.42769
4.70000;3.14159;180;40.45597
4.80000;3.14159;180;40.48371
4.90000;3.14159;180;40.51097
5.00000;3.14159;180;40.53780
0.10000;0.01745;1;42.51026
0.20000;0.01745;1;42.56690
0.30000;0.01745;1;42.58055
0.40000;0.01745;1;42.57477
0.50000;0.01745;1;42.55509
0.60000;0.01745;1;42.52426
0.70000;0.01745;1;42.48439
0.80000;0.01745;1;42.43742
0.90000;0.01745;1;42.38518
1.00000;0.01745;1;42.32939
1.10000;0.01745;1;42.27163
1.20000;0.01745;1;42.21331
1.30000;0.01745;1;42.15564
1.40000;0.01745;1;42.09963
1.50000;0.01745;1;42.04608
1.60000;0.01745;1;41.99558
1.70000;0.01745;1;41.94854
1.80000;0.01745;1;41.90516
1.90000;0.01745;1;41.86550
2.00000;0.01745;1;41.82947
2.10000;0.01745;1;41.79686
2.20000;0.01745;1;41.76736
2.30000;0.01745;1;41.74060
2.40000;0.01745;1;41.71619
2.50000;0.01745;1;41.69373
2.60000;0.01745;1;41.67282
2.70000;0.01745;1;41.65310
2.80000;0.01745;1;41.63424
2.90000;0.01745;1;41.61597
3.00000;0.01745;1;41.59804
3.10000;0.01745;1;41.58023
3.20000;0.01745;1;41.56240
3.30000;0.01745;1;41.54441
3.40000;0.01745;1;41.52618
3.50000;0.01745;1;41.50766
3.60000;0.01745;1;41.48887
3.70000;0.01745;1;41.46984
3.80000;0.01745;1;41.45066
3.90000;0.01745;1;41.43145
4.00000;0.01745;1;41.41238
