"radius_mm";"angle_rad";"angle_degree";"Axial-CURV-ant_ [D]"
0.00000;;;44.03802
0.10000;0.00000;0;44.20382
0.20000;0.00000;0;44.35590
0.30000;0.00000;0;44.48880
0.40000;0.00000;0;44.60126
0.50000;0.00000;0;44.69226
0.60000;0.00000;0;44.76105
0.70000;0.00000;0;44.80709
0.80000;0.00000;0;44.83015
0.90000;0.00000;0;44.83027
1.00000;0.00000;0;44.80777
1.10000;0.00000;0;44.76324
1.20000;0.00000;0;44.69753
1.30000;0.00000;0;44.61172
1.40000;0.00000;0;44.50709
1.50000;0.00000;0;44.38512
1.60000;0.00000;0;44.24740
1.70000;0.00000;0;44.09564
1.80000;0.00000;0;43.93161
1.90000;0.00000;0;43.75710
2.00000;0.00000;0;43.57388
2.10000;0.00000;0;43.38368
2.20000;0.00000;0;43.18814
2.30000;0.00000;0;42.98878
2.40000;0.00000;0;42.78703
2.50000;0.00000;0;42.58413
2.60000;0.00000;0;42.38120
2.70000;0.00000;0;42.17919
2.80000;0.00000;0;41.97890
2.90000;0.00000;0;41.78098
3.00000;0.00000;0;41.58596
3.10000;0.00000;0;41.39424
3.20000;0.00000;0;41.20613
3.30000;0.00000;0;41.02186
3.40000;0.00000;0;40.84160
3.50000;0.00000;0;40.66550
3.60000;0.00000;0;40.49368
3.70000;0.00000;0;40.32629
3.80000;0.00000;0;40.16347
3.90000;0.00000;0;40.00543
4.00000;0.00000;0;39.85241
4.10000;0.00000;0;39.70469
4.20000;0.00000;0;39.56263
4.30000;0.00000;0;39.42664
4.40000;0.00000;0;39.29718
4.50000;0.00000;0;39.17475
4.60000;0.00000;0;39.05990
4.70000;0.00000;0;38.95323
4.80000;0.00000;0;38.85531
4.90000;0.00000;0;38.76676
5.00000;0.00000;0;38.68818
0.10000;3.14159;180;43.84796
0.20000;3.14159;180;43.64752
0.30000;3.14159;180;43.43449
0.40000;3.14159;180;43.21077
0.50000;3.14159;180;42.97829
0.60000;3.14159;180;42.73901
0.70000;3.14159;180;42.49484
0.80000;3.14159;180;42.24764
0.90000;3.14159;180;41.99921
1.00000;3.14159;180;41.75122
1.10000;3.14159;180;41.50523
1.20000;3.14159;180;41.26263
1.30000;3.14159;180;41.02466
1.40000;3.14159;180;40.79238
1.50000;3.14159;180;40.56666
1.60000;3.14159;180;40.34818
1.70000;3.14159;180;40.13740
1.80000;3.14159;180;39.93460
1.90000;3.14159;180;39.73988
2.00000;3.14159;180;39.55314
2.10000;3.14159;180;39.37413
2.20000;3.14159;180;39.20247
2.30000;3.14159;180;39.03763
2.40000;3.14159;180;38.87902
2.50000;3.14159;180;38.72595
2.60000;3.14159;180;38.57774
