"radius_mm";"angle_rad";"angle_degree";"Axial-CURV-ant_ [D]"
0.00000;;;44.00085
0.10000;0.00000;0;43.80171
0.20000;0.00000;0;43.60063
0.30000;0.00000;0;43.39774
0.40000;0.00000;0;43.19418
0.50000;0.00000;0;42.99103
0.60000;0.00000;0;42.78928
0.70000;0.00000;0;42.58986
0.80000;0.00000;0;42.39357
0.90000;0.00000;0;42.20114
1.00000;0.00000;0;42.01318
1.10000;0.00000;0;41.83022
1.20000;0.00000;0;41.65267
1.30000;0.00000;0;41.48084
1.40000;0.00000;0;41.31496
1.50000;0.00000;0;41.15516
1.60000;0.00000;0;41.00146
1.70000;0.00000;0;40.85382
1.80000;0.00000;0;40.71210
1.90000;0.00000;0;40.57608
2.00000;0.00000;0;40.44548
2.10000;0.00000;0;40.31994
2.20000;0.00000;0;40.19904
2.30000;0.00000;0;40.08231
2.40000;0.00000;0;39.96924
2.50000;0.00000;0;39.85931
2.60000;0.00000;0;39.75194
2.70000;0.00000;0;39.64660
2.80000;0.00000;0;39.54275
2.90000;0.00000;0;39.43990
3.00000;0.00000;0;39.33759
3.10000;0.00000;0;39.23546
3.20000;0.00000;0;39.13322
3.30000;0.00000;0;39.03069
3.40000;0.00000;0;38.92782
3.50000;0.00000;0;38.82467
3.60000;0.00000;0;38.72145
3.70000;0.00000;0;38.61852
3.80000;0.00000;0;38.51637
3.90000;0.00000;0;38.41563
4.00000;0.00000;0;38.31709
4.10000;0.00000;0;38.22163
4.20000;0.00000;0;38.13027
4.30000;0.00000;0;38.04411
4.40000;0.00000;0;37.96433
4.50000;0.00000;0;37.89217
4.60000;0.00000;0;37.82890
4.70000;0.00000;0;37.77579
4.80000;0.00000;0;37.73412
4.90000;0.00000;0;37.70509
5.00000;0.00000;0;37.68987
0.10000;3.14159;180;44.19362
0.20000;3.14159;180;44.38197
0.30000;3.14159;180;44.56359
0.40000;3.14159;180;44.73725
0.50000;3.14159;180;44.90178
0.60000;3.14159;180;45.05606
