"radius_mm";"angle_rad";"angle_degree";"HEIGHT-ant_ [mm]"
0.00000;;;42.17949
0.10000;0.00000;0;42.17848
0.20000;0.00000;0;42.17626
0.30000;0.00000;0;42.17282
0.40000;0.00000;0;42.16817
0.50000;0.00000;0;42.16231
0.60000;0.00000;0;42.15523
0.70000;0.00000;0;42.14693
0.80000;0.00000;0;42.13742
0.90000;0.00000;0;42.12669
1.00000;0.00000;0;42.11474
1.10000;0.00000;0;42.10157
1.20000;0.00000;0;42.08717
1.30000;0.00000;0;42.07156
1.40000;0.00000;0;42.05471
1.50000;0.00000;0;42.03663
1.60000;0.00000;0;42.01732
1.70000;0.00000;0;41.99676
1.80000;0.00000;0;41.97496
1.90000;0.00000;0;41.95191
2.00000;0.00000;0;41.92759
2.10000;0.00000;0;41.90201
2.20000;0.00000;0;41.87514
2.30000;0.00000;0;41.84698
2.40000;0.00000;0;41.81751
2.50000;0.00000;0;41.78673
2.60000;0.00000;0;41.75463
2.70000;0.00000;0;41.72118
2.80000;0.00000;0;41.68637
2.90000;0.00000;0;41.65019
3.00000;0.00000;0;41.61263
3.10000;0.00000;0;41.57366
3.20000;0.00000;0;41.53329
3.30000;0.00000;0;41.49148
3.40000;0.00000;0;41.44824
3.50000;0.00000;0;41.40353
3.60000;0.00000;0;41.35735
3.70000;0.00000;0;41.30969
3.80000;0.00000;0;41.26052
3.90000;0.00000;0;41.20984
4.00000;0.00000;0;41.15762
4.10000;0.00000;0;41.10384
4.20000;0.00000;0;41.04848
4.30000;0.00000;0;40.99152
4.40000;0.00000;0;40.93292
4.50000;0.00000;0;40.87265
4.60000;0.00000;0;40.81068
4.70000;0.00000;0;40.74696
4.80000;0.00000;0;40.68143
4.90000;0.00000;0;40.61405
5.00000;0.00000;0;40.54474
0.10000;3.14159;180;42.17929
0.20000;3.14159;180;42.17787
0.30000;3.14159;180;42.17525
0.40000;3.14159;180;42.17141
0.50000;3.14159;180;42.16636
0.60000;3.14159;180;42.16010
0.70000;3.14159;180;42.15262
0.80000;3.14159;180;42.14392
0.90000;3.14159;180;42.13401
1.00000;3.14159;180;42.12288
1.10000;3.14159;180;42.11053
1.20000;3.14159;180;42.09696
1.30000;3.14159;180;42.08215
1.40000;3.14159;180;42.06612
1.50000;3.14159;180;42.04886
1.60000;3.14159;180;42.03036
1.70000;3.14159;180;42.01063
1.80000;3.14159;180;41.98965
1.90000;3.14159;180;41.96744
2.00000;3.14159;180;41.94398
2.10000;3.14159;180;41.91928
2.20000;3.14159;180;41.89333
2.30000;3.14159;180;41.86614
2.40000;3.14159;180;41.83771
2.50000;3.14159;180;41.80803
2.60000;3.14159;180;41.77711
2.70000;3.14159;180;41.74495
2.80000;3.14159;180;41.71154
2.90000;3.14159;180;41.67690
3.00000;3.14159;180;41.64102
3.10000;3.14159;180;41.60390
3.20000;3.14159;180;41.56554
3.30000;3.14159;180;41.52595
3.40000;3.14159;180;41.48512
3.50000;3.14159;180;41.44305
3.60000;3.14159;180;41.39975
3.70000;3.14159;180;41.35519
3.80000;3.14159;180;41.30938
3.90000;3.14159;180;41.26230
4.00000;3.14159;180;41.21394
4.10000;3.14159;180;41.16429
4.20000;3.14159;180;41.11332
4.30000;3.14159;180;41.06100
4.40000;3.14159;180;41.00730
4.50000;3.14159;180;40.95220
4.60000;3.14159;180;40.89563
4.70000;3.14159;180;40.83755
4.80000;3.14159;180;40.77790
4.90000;3.14159;180;40.71662
5.00000;3.14159;180;40.65362
0.10000;0.01745;1;42.17848
0.20000;0.01745;1;42.17626
0.30000;0.01745;1;42.17282
0.40000;0.01745;1;42.16817
0.50000;0.01745;1;42.16231
0.60000;0.01745;1;42.15523
0.70000;0.01745;1;42.14694
0.80000;0.01745;1;42.13743
0.90000;0.01745;1;42.12670
1.00000;0.01745;1;42.11475
1.10000;0.01745;1;42.10158
1.20000;0.01745;1;42.08719
1.30000;0.01745;1;42.07157
1.40000;0.01745;1;42.05472
1.50000;0.01745;1;42.03665
1.60000;0.01745;1;42.01733
1.70000;0.01745;1;41.99678
1.80000;0.01745;1;41.97498
1.90000;0.01745;1;41.95192
2.00000;0.01745;1;41.92761
2.10000;0.01745;1;41.90202
2.20000;0.01745;1;41.87515
2.30000;0.01745;1;41.84699
2.40000;0.01745;1;41.81753
2.50000;0.01745;1;41.78675
2.60000;0.01745;1;41.75464
