"radius_mm";"angle_rad";"angle_degree";"HEIGHT-ant_ [mm]"
0.00000;;;42.10245
0.10000;0.00000;0;42.10168
0.20000;0.00000;0;42.09962
0.30000;0.00000;0;42.09628
0.40000;0.00000;0;42.09165
0.50000;0.00000;0;42.08572
0.60000;0.00000;0;42.07851
0.70000;0.00000;0;42.07001
0.80000;0.00000;0;42.06022
0.90000;0.00000;0;42.04913
1.00000;0.00000;0;42.03675
1.10000;0.00000;0;42.02306
1.20000;0.00000;0;42.00806
1.30000;0.00000;0;41.99176
1.40000;0.00000;0;41.97413
1.50000;0.00000;0;41.95519
1.60000;0.00000;0;41.93491
1.70000;0.00000;0;41.91330
1.80000;0.00000;0;41.89034
1.90000;0.00000;0;41.86602
2.00000;0.00000;0;41.84035
2.10000;0.00000;0;41.81330
2.20000;0.00000;0;41.78486
2.30000;0.00000;0;41.75503
2.40000;0.00000;0;41.72379
2.50000;0.00000;0;41.69114
2.60000;0.00000;0;41.65706
2.70000;0.00000;0;41.62154
2.80000;0.00000;0;41.58457
2.90000;0.00000;0;41.54613
3.00000;0.00000;0;41.50622
3.10000;0.00000;0;41.46482
3.20000;0.00000;0;41.42193
3.30000;0.00000;0;41.37753
3.40000;0.00000;0;41.33160
3.50000;0.00000;0;41.28415
3.60000;0.00000;0;41.23515
3.70000;0.00000;0;41.18459
3.80000;0.00000;0;41.13247
3.90000;0.00000;0;41.07875
4.00000;0.00000;0;41.02342
4.10000;0.00000;0;40.96646
4.20000;0.00000;0;40.90785
4.30000;0.00000;0;40.84754
4.40000;0.00000;0;40.78551
4.50000;0.00000;0;40.72171
4.60000;0.00000;0;40.65608
4.70000;0.00000;0;40.58858
4.80000;0.00000;0;40.51912
4.90000;0.00000;0;40.44763
5.00000;0.00000;0;40.37401
0.10000;3.14159;180;42.10192
0.20000;3.14159;180;42.10010
0.30000;3.14159;180;42.09699
0.40000;3.14159;180;42.09258
0.50000;3.14159;180;42.08686
0.60000;3.14159;180;42.07984
0.70000;3.14159;180;42.07150
0.80000;3.14159;180;42.06186
0.90000;3.14159;180;42.05089
1.00000;3.14159;180;42.03859
1.10000;3.14159;180;42.02497
1.20000;3.14159;180;42.01001
1.30000;3.14159;180;41.99370
1.40000;3.14159;180;41.97605
1.50000;3.14159;180;41.95704
1.60000;3.14159;180;41.93667
1.70000;3.14159;180;41.91492
1.80000;3.14159;180;41.89180
1.90000;3.14159;180;41.86728
2.00000;3.14159;180;41.84137
2.10000;3.14159;180;41.81405
2.20000;3.14159;180;41.78530
2.30000;3.14159;180;41.75513
2.40000;3.14159;180;41.72351
2.50000;3.14159;180;41.69044
2.60000;3.14159;180;41.65589
2.70000;3.14159;180;41.61986
2.80000;3.14159;180;41.58233
2.90000;3.14159;180;41.54328
3.00000;3.14159;180;41.50270
3.10000;3.14159;180;41.46058
3.20000;3.14159;180;41.41688
3.30000;3.14159;180;41.37160
3.40000;3.14159;180;41.32471
3.50000;3.14159;180;41.27620
3.60000;3.14159;180;41.22604
3.70000;3.14159;180;41.17421
3.80000;3.14159;180;41.12069
3.90000;3.14159;180;41.06544
4.00000;3.14159;180;41.00845
4.10000;3.14159;180;40.94967
4.20000;3.14159;180;40.88907
4.30000;3.14159;180;40.82661
4.40000;3.14159;180;40.76225
4.50000;3.14159;180;40.69593
4.60000;3.14159;180;40.62761
4.70000;3.14159;180;40.55722
4.80000;3.14159;180;40.48469
4.90000;3.14159;180;40.40993
5.00000;3.14159;180;40.33287
0.10000;0.01745;1;42.10168
0.20000;0.01745;1;42.09963
0.30000;0.01745;1;42.09629
0.40000;0.01745;1;42.09166
0.50000;0.01745;1;42.08574
0.60000;0.01745;1;42.07853
0.70000;0.01745;1;42.07003
0.80000;0.01745;1;42.06025
0.90000;0.01745;1;42.04916
1.00000;0.01745;1;42.03678
1.10000;0.01745;1;42.02310
1.20000;0.01745;1;42.00812
1.30000;0.01745;1;41.99182
1.40000;0.01745;1;41.97420
1.50000;0.01745;1;41.95526
1.60000;0.01745;1;41.93499
1.70000;0.01745;1;41.91338
1.80000;0.01745;1;41.89043
1.90000;0.01745;1;41.86612
2.00000;0.01745;1;41.84045
2.10000;0.01745;1;41.81340
