"radius_mm";"angle_rad";"angle_degree";"Post. Elevation BFTA_[um]"
0.00000;;;0.00000
0.10000;0.00000;0;-0.17241
0.20000;0.00000;0;-0.36790
0.30000;0.00000;0;-0.58606
0.40000;0.00000;0;-0.82616
0.50000;0.00000;0;-1.08720
0.60000;0.00000;0;-1.36784
0.70000;0.00000;0;-1.66648
0.80000;0.00000;0;-1.98122
0.90000;0.00000;0;-2.30988
1.00000;0.00000;0;-2.65002
1.10000;0.00000;0;-2.99894
1.20000;0.00000;0;-3.35372
1.30000;0.00000;0;-3.71125
1.40000;0.00000;0;-4.06823
1.50000;0.00000;0;-4.42118
1.60000;0.00000;0;-4.76656
1.70000;0.00000;0;-5.10069
1.80000;0.00000;0;-5.41989
1.90000;0.00000;0;-5.72045
2.00000;0.00000;0;-5.99870
2.10000;0.00000;0;-6.25108
2.20000;0.00000;0;-6.47415
2.30000;0.00000;0;-6.66468
2.40000;0.00000;0;-6.81966
2.50000;0.00000;0;-6.93643
2.60000;0.00000;0;-7.01268
2.70000;0.00000;0;-7.04653
2.80000;0.00000;0;-7.03664
2.90000;0.00000;0;-6.98222
3.00000;0.00000;0;-6.88316
3.10000;0.00000;0;-6.74006
3.20000;0.00000;0;-6.55438
3.30000;0.00000;0;-6.32843
3.40000;0.00000;0;-6.06554
3.50000;0.00000;0;-5.77013
3.60000;0.00000;0;-5.44777
3.70000;0.00000;0;-5.10531
3.80000;0.00000;0;-4.75098
3.90000;0.00000;0;-4.39449
4.00000;0.00000;0;-4.04711
4.10000;0.00000;0;-3.72183
4.20000;0.00000;0;-3.43344
4.30000;0.00000;0;-3.19862
4.40000;0.00000;0;-3.03614
4.50000;0.00000;0;-2.96690
4.60000;0.00000;0;-3.01408
4.70000;0.00000;0;-3.20331
4.80000;0.00000;0;-3.56273
4.90000;0.00000;0;-4.12319
5.00000;0.00000;0;-4.91834
0.10000;3.14159;180;0.14920
0.20000;3.14159;180;0.27535
0.30000;3.14159;180;0.37887
0.40000;3.14159;180;0.46048
0.50000;3.14159;180;0.52109
0.60000;3.14159;180;0.56186
0.70000;3.14159;180;0.58414
0.80000;3.14159;180;0.58946
0.90000;3.14159;180;0.57948
1.00000;3.14159;180;0.55597
1.10000;3.14159;180;0.52077
1.20000;3.14159;180;0.47574
1.30000;3.14159;180;0.42276
1.40000;3.14159;180;0.36363
1.50000;3.14159;180;0.30005
1.60000;3.14159;180;0.23357
1.70000;3.14159;180;0.16551
1.80000;3.14159;180;0.09695
1.90000;3.14159;180;0.02861
2.00000;3.14159;180;-0.03916
2.10000;3.14159;180;-0.10648
2.20000;3.14159;180;-0.17400
2.30000;3.14159;180;-0.24300
2.40000;3.14159;180;-0.31540
2.50000;3.14159;180;-0.39390
2.60000;3.14159;180;-0.48206
2.70000;3.14159;180;-0.58435
2.80000;3.14159;180;-0.70626
2.90000;3.14159;180;-0.85439
3.00000;3.14159;180;-1.03657
3.10000;3.14159;180;-1.26190
3.20000;3.14159;180;-1.54091
3.30000;3.14159;180;-1.88562
3.40000;3.14159;180;-2.30970
3.50000;3.14159;180;-2.82851
3.60000;3.14159;180;-3.45927
3.70000;3.14159;180;-4.22117
3.80000;3.14159;180;-5.13547
3.90000;3.14159;180;-6.22561
4.00000;3.14159;180;-7.51740
4.10000;3.14159;180;-9.03907
4.20000;3.14159;180;-10.82146
4.30000;3.14159;180;-12.89814
4.40000;3.14159;180;-15.30553
4.50000;3.14159;180;-18.08306
4.60000;3.14159;180;-21.27331
4.70000;3.14159;180;-24.92216
4.80000;3.14159;180;-29.07894
4.90000;3.14159;180;-33.79659
5.00000;3.14159;180;-39.13179
0.10000;0.01745;1;-0.18965
0.20000;0.01745;1;-0.40234
0.30000;0.01745;1;-0.63760
0.40000;0.01745;1;-0.89464
0.50000;0.01745;1;-1.17241
0.60000;0.01745;1;-1.46950
0.70000;0.01745;1;-1.78426
0.80000;0.01745;1;-2.11472
0.90000;0.01745;1;-2.45863
1.00000;0.01745;1;-2.81348
1.10000;0.01745;1;-3.17649
1.20000;0.01745;1;-3.54468
1.30000;0.01745;1;-3.91484
1.40000;0.01745;1;-4.28356
1.50000;0.01745;1;-4.64730
1.60000;0.01745;1;-5.00239
1.70000;0.01745;1;-5.34504
1.80000;0.01745;1;-5.67145
1.90000;0.01745;1;-5.97779
2.00000;0.01745;1;-6.26024
2.10000;0.01745;1;-6.51509
2.20000;0.01745;1;-6.73874
2.30000;0.01745;1;-6.92778
2.40000;0.01745;1;-7.07903
2.50000;0.01745;1;-7.18961
2.60000;0.01745;1;-7.25702
2.70000;0.01745;1;-7.27914
2.80000;0.01745;1;-7.25438
2.90000;0.01745;1;-7.18170
3.00000;0.01745;1;-7.06071
3.10000;0.01745;1;-6.89172
3.20000;0.01745;1;-6.67587
3.30000;0.01745;1;-6.41514
3.40000;0.01745;1;-6.11252
3.50000;0.01745;1;-5.77202
3.60000;0.01745;1;-5.39885
3.70000;0.01745;1;-4.99943
3.80000;0.01745;1;-4.58155
3.90000;0.01745;1;-4.15443
4.00000;0.01745;1;-3.72889
4.10000;0.01745;1;-3.31736
4.20000;0.01745;1;-2.93409
4.30000;0.01745;1;-2.59520
4.40000;0.01745;1;-2.31884
4.50000;0.01745;1;-2.12527
4.60000;0.01745;1;-2.03703
4.70000;0.01745;1;-2.07902
4.80000;0.01745;1;-2.27867
4.90000;0.01745;1;-2.66605
5.00000;0.01745;1;-3.27401
0.10000;3.15905;181;0.16643
0.20000;3.15905;181;0.30973
0.30000;3.15905;181;0.43029
0.40000;3.15905;181;0.52874
0.50000;3.15905;181;0.60595
0.60000;3.15905;181;0.66302
0.70000;3.15905;181;0.70123
0.80000;3.15905;181;0.72203
0.90000;3.15905;181;0.72703
1.00000;3.15905;181;0.71791
