"radius_mm";"angle_rad";"angle_degree";"Refractive Power_ [D]"
0.00000;;;50.28792
0.10000;0.00000;0;50.16715
0.20000;0.00000;0;50.23719
0.30000;0.00000;0;50.30851
0.40000;0.00000;0;50.38081
0.50000;0.00000;0;50.45376
0.60000;0.00000;0;50.52704
0.70000;0.00000;0;50.60039
0.80000;0.00000;0;50.67356
0.90000;0.00000;0;50.74636
1.00000;0.00000;0;50.81866
1.10000;0.00000;0;50.89041
1.20000;0.00000;0;50.96161
1.30000;0.00000;0;51.03233
1.40000;0.00000;0;51.10271
1.50000;0.00000;0;51.17290
1.60000;0.00000;0;51.24312
1.70000;0.00000;0;51.31356
1.80000;0.00000;0;51.38441
1.90000;0.00000;0;51.45580
2.00000;0.00000;0;51.52781
2.10000;0.00000;0;51.60039
2.20000;0.00000;0;51.67340
2.30000;0.00000;0;51.74651
2.40000;0.00000;0;51.81926
2.50000;0.00000;0;51.89101
2.60000;0.00000;0;51.96092
2.70000;0.00000;0;52.02801
2.80000;0.00000;0;52.09113
2.90000;0.00000;0;52.14898
3.00000;0.00000;0;52.20020
3.10000;0.00000;0;52.24337
3.20000;0.00000;0;52.27704
3.30000;0.00000;0;52.29987
3.40000;0.00000;0;52.31060
3.50000;0.00000;0;52.30820
3.60000;0.00000;0;52.29186
3.70000;0.00000;0;52.26112
3.80000;0.00000;0;52.21591
3.90000;0.00000;0;52.15658
4.00000;0.00000;0;52.08400
4.10000;0.00000;0;51.99957
4.20000;0.00000;0;51.90524
4.30000;0.00000;0;51.80358
4.40000;0.00000;0;51.69776
4.50000;0.00000;0;51.59156
4.60000;0.00000;0;51.48939
4.70000;0.00000;0;51.39630
4.80000;0.00000;0;51.31793
4.90000;0.00000;0;51.26054
5.00000;0.00000;0;51.23102
0.10000;3.14159;180;50.03211
0.20000;3.14159;180;49.96760
0.30000;3.14159;180;49.90534
0.40000;3.14159;180;49.84545
0.50000;3.14159;180;49.78798
0.60000;3.14159;180;49.73289
0.70000;3.14159;180;49.68010
0.80000;3.14159;180;49.62945
0.90000;3.14159;180;49.58071
1.00000;3.14159;180;49.53361
1.10000;3.14159;180;49.48782
1.20000;3.14159;180;49.44297
1.30000;3.14159;180;49.39868
1.40000;3.14159;180;49.35454
1.50000;3.14159;180;49.31012
1.60000;3.14159;180;49.26503
1.70000;3.14159;180;49.21887
1.80000;3.14159;180;49.17128
1.90000;3.14159;180;49.12193
2.00000;3.14159;180;49.07052
2.10000;3.14159;180;49.01680
2.20000;3.14159;180;48.96058
2.30000;3.14159;180;48.90171
2.40000;3.14159;180;48.84008
2.50000;3.14159;180;48.77566
2.60000;3.14159;180;48.70843
2.70000;3.14159;180;48.63847
2.80000;3.14159;180;48.56588
2.90000;3.14159;180;48.49083
3.00000;3.14159;180;48.41357
3.10000;3.14159;180;48.33440
3.20000;3.14159;180;48.25373
3.30000;3.14159;180;48.17204
3.40000;3.14159;180;48.08995
3.50000;3.14159;180;48.00819
3.60000;3.14159;180;47.92764
3.70000;3.14159;180;47.84934
3.80000;3.14159;180;47.77451
3.90000;3.14159;180;47.70456
4.00000;3.14159;180;47.64113
4.10000;3.14159;180;47.58604
4.20000;3.14159;180;47.54138
4.30000;3.14159;180;47.50948
4.40000;3.14159;180;47.49289
4.50000;3.14159;180;47.49445
4.60000;3.14159;180;47.51725
4.70000;3.14159;180;47.56465
4.80000;3.14159;180;47.64030
4.90000;3.14159;180;47.74814
5.00000;3.14159;180;47.89242
0.10000;0.01745;1;50.12030
0.20000;0.01745;1;50.18749
0.30000;0.01745;1;50.25635
0.40000;0.01745;1;50.32669
0.50000;0.01745;1;50.39829
0.60000;0.01745;1;50.47092
0.70000;0.01745;1;50.54434
0.80000;0.01745;1;50.61836
0.90000;0.01745;1;50.69278
1.00000;0.01745;1;50.76742
1.10000;0.01745;1;50.84217
1.20000;0.01745;1;50.91694
1.30000;0.01745;1;50.99166
