"radius_mm";"angle_rad";"angle_degree";"HEIGHT-ant_ [mm]"
0.00000;;;41.73583
0.10000;0.00000;0;41.73428
0.20000;0.00000;0;41.73147
0.30000;0.00000;0;41.72739
0.40000;0.00000;0;41.72206
0.50000;0.00000;0;41.71547
0.60000;0.00000;0;41.70763
0.70000;0.00000;0;41.69855
0.80000;0.00000;0;41.68822
0.90000;0.00000;0;41.67664
1.00000;0.00000;0;41.66382
1.10000;0.00000;0;41.64976
1.20000;0.00000;0;41.63444
1.30000;0.00000;0;41.61788
1.40000;0.00000;0;41.60006
1.50000;0.00000;0;41.58098
1.60000;0.00000;0;41.56063
1.70000;0.00000;0;41.53900
1.80000;0.00000;0;41.51608
1.90000;0.00000;0;41.49185
2.00000;0.00000;0;41.46631
2.10000;0.00000;0;41.43944
2.20000;0.00000;0;41.41122
2.30000;0.00000;0;41.38164
2.40000;0.00000;0;41.35068
2.50000;0.00000;0;41.31833
2.60000;0.00000;0;41.28458
2.70000;0.00000;0;41.24940
2.80000;0.00000;0;41.21279
2.90000;0.00000;0;41.17474
3.00000;0.00000;0;41.13522
3.10000;0.00000;0;41.09424
3.20000;0.00000;0;41.05178
3.30000;0.00000;0;41.00782
3.40000;0.00000;0;40.96237
3.50000;0.00000;0;40.91541
3.60000;0.00000;0;40.86693
3.70000;0.00000;0;40.81692
3.80000;0.00000;0;40.76538
3.90000;0.00000;0;40.71230
4.00000;0.00000;0;40.65765
4.10000;0.00000;0;40.60143
4.20000;0.00000;0;40.54361
4.30000;0.00000;0;40.48419
4.40000;0.00000;0;40.42314
4.50000;0.00000;0;40.36042
4.60000;0.00000;0;40.29601
4.70000;0.00000;0;40.22988
4.80000;0.00000;0;40.16196
4.90000;0.00000;0;40.09223
5.00000;0.00000;0;40.02061
0.10000;3.14159;180;41.73612
0.20000;3.14159;180;41.73515
0.30000;3.14159;180;41.73290
0.40000;3.14159;180;41.72938
0.50000;3.14159;180;41.72460
0.60000;3.14159;180;41.71855
0.70000;3.14159;180;41.71122
0.80000;3.14159;180;41.70263
0.90000;3.14159;180;41.69278
1.00000;3.14159;180;41.68165
1.10000;3.14159;180;41.66926
1.20000;3.14159;180;41.65560
1.30000;3.14159;180;41.64067
1.40000;3.14159;180;41.62448
1.50000;3.14159;180;41.60701
1.60000;3.14159;180;41.58826
1.70000;3.14159;180;41.56824
1.80000;3.14159;180;41.54694
1.90000;3.14159;180;41.52434
2.00000;3.14159;180;41.50045
2.10000;3.14159;180;41.47526
2.20000;3.14159;180;41.44876
2.30000;3.14159;180;41.42095
2.40000;3.14159;180;41.39181
2.50000;3.14159;180;41.36133
2.60000;3.14159;180;41.32951
2.70000;3.14159;180;41.29634
2.80000;3.14159;180;41.26180
2.90000;3.14159;180;41.22590
3.00000;3.14159;180;41.18860
3.10000;3.14159;180;41.14992
3.20000;3.14159;180;41.10982
3.30000;3.14159;180;41.06831
3.40000;3.14159;180;41.02537
3.50000;3.14159;180;40.98098
3.60000;3.14159;180;40.93513
3.70000;3.14159;180;40.88779
3.80000;3.14159;180;40.83897
3.90000;3.14159;180;40.78862
4.00000;3.14159;180;40.73674
4.10000;3.14159;180;40.68329
4.20000;3.14159;180;40.62824
4.30000;3.14159;180;40.57158
4.40000;3.14159;180;40.51325
4.50000;3.14159;180;40.45323
4.60000;3.14159;180;40.39146
4.70000;3.14159;180;40.32791
4.80000;3.14159;180;40.26251
4.90000;3.14159;180;40.19522
5.00000;3.14159;180;40.12597
0.10000;0.01745;1;41.73426
0.20000;0.01745;1;41.73143
0.30000;0.01745;1;41.72734
0.40000;0.01745;1;41.72199
0.50000;0.01745;1;41.71539
0.60000;0.01745;1;41.70754
0.70000;0.01745;1;41.69845
0.80000;0.01745;1;41.68811
0.90000;0.01745;1;41.67652
1.00000;0.01745;1;41.66370
1.10000;0.01745;1;41.64963
1.20000;0.01745;1;41.63432
1.30000;0.01745;1;41.61776
1.40000;0.01745;1;41.59995
1.50000;0.01745;1;41.58089
1.60000;0.01745;1;41.56055
1.70000;0.01745;1;41.53894
1.80000;0.01745;1;41.51604
1.90000;0.01745;1;41.49185
2.00000;0.01745;1;41.46634
2.10000;0.01745;1;41.43950
2.20000;0.01745;1;41.41133
2.30000;0.01745;1;41.38180
2.40000;0.01745;1;41.35089
2.50000;0.01745;1;41.31860
2.60000;0.01745;1;41.28491
2.70000;0.01745;1;41.24981
2.80000;0.01745;1;41.21327
2.90000;0.01745;1;41.17529
3.00000;0.01745;1;41.13586
3.10000;0.01745;1;41.09496
3.20000;0.01745;1;41.05258
3.30000;0.01745;1;41.00872
3.40000;0.01745;1;40.96336
3.50000;0.01745;1;40.91650
3.60000;0.01745;1;40.86812
3.70000;0.01745;1;40.81821
3.80000;0.01745;1;40.76678
3.90000;0.01745;1;40.71379
4.00000;0.01745;1;40.65925
4.10000;0.01745;1;40.60314
4.20000;0.01745;1;40.54544
4.30000;0.01745;1;40.48613
4.40000;0.01745;1;40.42519
4.50000;0.01745;1;40.36259
4.60000;0.01745;1;40.29830
4.70000;0.01745;1;40.23228
4.80000;0.01745;1;40.16449
4.90000;0.01745;1;40.09488
5.00000;0.01745;1;40.02339
0.10000;3.15905;181;41.73614
0.20000;3.15905;181;41.73518
0.30000;3.15905;181;41.73295
0.40000;3.15905;181;41.72945
0.50000;3.15905;181;41.72469
0.60000;3.15905;181;41.71865
0.70000;3.15905;181;41.71135
0.80000;3.15905;181;41.70277
0.90000;3.15905;181;41.69293
1.00000;3.15905;181;41.68182
1.10000;3.15905;181;41.66944
1.20000;3.15905;181;41.65579
1.30000;3.15905;181;41.64087
1.40000;3.15905;181;41.62468
1.50000;3.15905;181;41.60722
1.60000;3.15905;181;41.58848
1.70000;3.15905;181;41.56846
1.80000;3.15905;181;41.54715
1.90000;3.15905;181;41.52455
2.00000;3.15905;181;41.50066
2.10000;3.15905;181;41.47546
2.20000;3.15905;181;41.44895
2.30000;3.15905;181;41.42111
2.40000;3.15905;181;41.39196
2.50000;3.15905;181;41.36146
2.60000;3.15905;181;41.32962
2.70000;3.15905;181;41.29642
2.80000;3.15905;181;41.26186
2.90000;3.15905;181;41.22592
3.00000;3.15905;181;41.18860
3.10000;3.15905;181;41.14988
3.20000;3.15905;181;41.10975
3.30000;3.15905;181;41.06820
3.40000;3.15905;181;41.02521
3.50000;3.15905;181;40.98077
3.60000;3.15905;181;40.93487
3.70000;3.15905;181;40.88749
3.80000;3.15905;181;40.83860
3.90000;3.15905;181;40.78820
4.00000;3.15905;181;40.73625
4.10000;3.15905;181;40.68273
4.20000;3.15905;181;40.62761
4.30000;3.15905;181;40.57086
4.40000;3.15905;181;40.51245
4.50000;3.15905;181;40.45233
4.60000;3.15905;181;40.39047
4.70000;3.15905;181;40.32682
4.80000;3.15905;181;40.26132
4.90000;3.15905;181;40.19391
5.00000;3.15905;181;40.12454
0.10000;0.03491;2;41.73425
0.20000;0.03491;2;41.73140
0.30000;0.03491;2;41.72729
0.40000;0.03491;2;41.72193
0.50000;0.03491;2;41.71532
0.60000;0.03491;2;41.70745
0.70000;0.03491;2;41.69835
0.80000;0.03491;2;41.68800
0.90000;0.03491;2;41.67641
1.00000;0.03491;2;41.66358
1.10000;0.03491;2;41.64951
1.20000;0.03491;2;41.63420
1.30000;0.03491;2;41.61764
1.40000;0.03491;2;41.59984
1.50000;0.03491;2;41.58078
1.60000;0.03491;2;41.56046
1.70000;0.03491;2;41.53887
1.80000;0.03491;2;41.51600
1.90000;0.03491;2;41.49183
2.00000;0.03491;2;41.46635
2.10000;0.03491;2;41.43956
2.20000;0.03491;2;41.41142
2.30000;0.03491;2;41.38194
2.40000;0.03491;2;41.35109
2.50000;0.03491;2;41.31886
2.60000;0.03491;2;41.28523
2.70000;0.03491;2;41.25020
2.80000;0.03491;2;41.21373
2.90000;0.03491;2;41.17583
3.00000;0.03491;2;41.13648
3.10000;0.03491;2;41.09567
3.20000;0.03491;2;41.05338
3.30000;0.03491;2;41.00961
3.40000;0.03491;2;40.96434
3.50000;0.03491;2;40.91758
3.60000;0.03491;2;40.86930
3.70000;0.03491;2;40.81949
3.80000;0.03491;2;40.76816
3.90000;0.03491;2;40.71528
4.00000;0.03491;2;40.66085
4.10000;0.03491;2;40.60485
4.20000;0.03491;2;40.54726
4.30000;0.03491;2;40.48806
4.40000;0.03491;2;40.42723
4.50000;0.03491;2;40.36475
4.60000;0.03491;2;40.30057
4.70000;0.03491;2;40.23467
4.80000;0.03491;2;40.16700
4.90000;0.03491;2;40.09751
5.00000;0.03491;2;40.02614
0.10000;3.17650;182;41.73616
0.20000;3.17650;182;41.73522
0.30000;3.17650;182;41.73300
0.40000;3.17650;182;41.72952
0.50000;3.17650;182;41.72477
0.60000;3.17650;182;41.71875
0.70000;3.17650;182;41.71146
0.80000;3.17650;182;41.70290
0.90000;3.17650;182;41.69308
1.00000;3.17650;182;41.68198
1.10000;3.17650;182;41.66961
1.20000;3.17650;182;41.65597
1.30000;3.17650;182;41.64106
1.40000;3.17650;182;41.62487
1.50000;3.17650;182;41.60741
1.60000;3.17650;182;41.58867
1.70000;3.17650;182;41.56865
1.80000;3.17650;182;41.54734
1.90000;3.17650;182;41.52474
2.00000;3.17650;182;41.50083
2.10000;3.17650;182;41.47562
2.20000;3.17650;182;41.44910
2.30000;3.17650;182;41.42125
2.40000;3.17650;182;41.39207
2.50000;3.17650;182;41.36156
2.60000;3.17650;182;41.32969
2.70000;3.17650;182;41.29647
2.80000;3.17650;182;41.26188
2.90000;3.17650;182;41.22591
3.00000;3.17650;182;41.18855
3.10000;3.17650;182;41.14980
3.20000;3.17650;182;41.10963
3.30000;3.17650;182;41.06803
3.40000;3.17650;182;41.02500
3.50000;3.17650;182;40.98052
3.60000;3.17650;182;40.93456
3.70000;3.17650;182;40.88713
3.80000;3.17650;182;40.83819
