"radius_mm";"angle_rad";"angle_degree";"Inst-CURV-ant_ [D]"
0.00000;;;42.68700
0.10000;0.00000;0;42.58340
0.20000;0.00000;0;42.44613
0.30000;0.00000;0;42.27994
0.40000;0.00000;0;42.09087
0.50000;0.00000;0;41.88599
0.60000;0.00000;0;41.67306
0.70000;0.00000;0;41.46008
0.80000;0.00000;0;41.25492
0.90000;0.00000;0;41.06484
1.00000;0.00000;0;40.89617
1.10000;0.00000;0;40.75394
1.20000;0.00000;0;40.64160
1.30000;0.00000;0;40.56090
1.40000;0.00000;0;40.51175
1.50000;0.00000;0;40.49224
1.60000;0.00000;0;40.49878
1.70000;0.00000;0;40.52622
1.80000;0.00000;0;40.56819
1.90000;0.00000;0;40.61734
2.00000;0.00000;0;40.66571
2.10000;0.00000;0;40.70509
2.20000;0.00000;0;40.72741
2.30000;0.00000;0;40.72508
2.40000;0.00000;0;40.69129
2.50000;0.00000;0;40.62032
2.60000;0.00000;0;40.50774
2.70000;0.00000;0;40.35058
2.80000;0.00000;0;40.14745
2.90000;0.00000;0;39.89854
3.00000;0.00000;0;39.60563
3.10000;0.00000;0;39.27203
3.20000;0.00000;0;38.90242
3.30000;0.00000;0;38.50271
3.40000;0.00000;0;38.07990
3.50000;0.00000;0;37.64179
3.60000;0.00000;0;37.19686
3.70000;0.00000;0;36.75399
3.80000;0.00000;0;36.32228
3.90000;0.00000;0;35.91082
4.00000;0.00000;0;35.52855
4.10000;0.00000;0;35.18403
4.20000;0.00000;0;34.88534
4.30000;0.00000;0;34.63989
4.40000;0.00000;0;34.45435
4.50000;0.00000;0;34.33454
4.60000;0.00000;0;34.28532
4.70000;0.00000;0;34.31057
4.80000;0.00000;0;34.41312
4.90000;0.00000;0;34.59474
5.00000;0.00000;0;34.85608
0.10000;3.14159;180;42.75371
0.20000;3.14159;180;42.78192
0.30000;3.14159;180;42.77163
0.40000;3.14159;180;42.72439
0.50000;3.14159;180;42.64310
0.60000;3.14159;180;42.53176
0.70000;3.14159;180;42.39519
0.80000;3.14159;180;42.23868
0.90000;3.14159;180;42.06768
1.00000;3.14159;180;41.88750
1.10000;3.14159;180;41.70298
1.20000;3.14159;180;41.51831
1.30000;3.14159;180;41.33682
1.40000;3.14159;180;41.16092
1.50000;3.14159;180;40.99198
1.60000;3.14159;180;40.83045
1.70000;3.14159;180;40.67585
1.80000;3.14159;180;40.52693
1.90000;3.14159;180;40.38185
2.00000;3.14159;180;40.23834
2.10000;3.14159;180;40.09391
2.20000;3.14159;180;39.94605
2.30000;3.14159;180;39.79238
2.40000;3.14159;180;39.63091
2.50000;3.14159;180;39.46008
2.60000;3.14159;180;39.27895
2.70000;3.14159;180;39.08722
2.80000;3.14159;180;38.88530
2.90000;3.14159;180;38.67430
3.00000;3.14159;180;38.45600
3.10000;3.14159;180;38.23282
3.20000;3.14159;180;38.00771
3.30000;3.14159;180;37.78406
3.40000;3.14159;180;37.56560
3.50000;3.14159;180;37.35629
3.60000;3.14159;180;37.16019
3.70000;3.14159;180;36.98139
3.80000;3.14159;180;36.82388
3.90000;3.14159;180;36.69144
4.00000;3.14159;180;36.58759
4.10000;3.14159;180;36.51551
4.20000;3.14159;180;36.47801
4.30000;3.14159;180;36.47744
4.40000;3.14159;180;36.51570
4.50000;3.14159;180;36.59419
4.60000;3.14159;180;36.71381
4.70000;3.14159;180;36.87498
4.80000;3.14159;180;37.07760
4.90000;3.14159;180;37.32111
5.00000;3.14159;180;37.60447
0.10000;0.01745;1;42.56259
0.20000;0.01745;1;42.41934
0.30000;0.01745;1;42.24694
0.40000;0.01745;1;42.05132
0.50000;0.01745;1;41.83951
0.60000;0.01745;1;41.61922
0.70000;0.01745;1;41.39845
0.80000;0.01745;1;41.18510
0.90000;0.01745;1;40.98652
1.00000;0.01745;1;40.80915
1.10000;0.01745;1;40.65818
1.20000;0.01745;1;40.53728
1.30000;0.01745;1;40.44838
1.40000;0.01745;1;40.39165
1.50000;0.01745;1;40.36539
1.60000;0.01745;1;40.36625
1.70000;0.01745;1;40.38930
1.80000;0.01745;1;40.42831
1.90000;0.01745;1;40.47608
2.00000;0.01745;1;40.52474
2.10000;0.01745;1;40.56611
2.20000;0.01745;1;40.59210
2.30000;0.01745;1;40.59503
2.40000;0.01745;1;40.56798
2.50000;0.01745;1;40.50505
2.60000;0.01745;1;40.40159
2.70000;0.01745;1;40.25440
2.80000;0.01745;1;40.06181
2.90000;0.01745;1;39.82374
3.00000;0.01745;1;39.54172
3.10000;0.01745;1;39.21878
3.20000;0.01745;1;38.85939
3.30000;0.01745;1;38.46926
3.40000;0.01745;1;38.05522
3.50000;0.01745;1;37.62496
3.60000;0.01745;1;37.18688
3.70000;0.01745;1;36.74983
3.80000;0.01745;1;36.32293
3.90000;0.01745;1;35.91531
4.00000;0.01745;1;35.53599
4.10000;0.01745;1;35.19365
4.20000;0.01745;1;34.89648
4.30000;0.01745;1;34.65205
4.40000;0.01745;1;34.46717
4.50000;0.01745;1;34.34780
