"radius_mm";"angle_rad";"angle_degree";"HEIGHT-ant_ [mm]"
0.00000;;;42.07105
0.10000;0.00000;0;42.07008
0.20000;0.00000;0;42.06783
0.30000;0.00000;0;42.06429
0.40000;0.00000;0;42.05947
0.50000;0.00000;0;42.05337
0.60000;0.00000;0;42.04600
0.70000;0.00000;0;42.03735
0.80000;0.00000;0;42.02743
0.90000;0.00000;0;42.01623
1.00000;0.00000;0;42.00376
1.10000;0.00000;0;41.99000
1.20000;0.00000;0;41.97497
1.30000;0.00000;0;41.95865
1.40000;0.00000;0;41.94104
1.50000;0.00000;0;41.92213
1.60000;0.00000;0;41.90191
1.70000;0.00000;0;41.88038
1.80000;0.00000;0;41.85752
1.90000;0.00000;0;41.83332
2.00000;0.00000;0;41.80778
2.10000;0.00000;0;41.78088
2.20000;0.00000;0;41.75261
2.30000;0.00000;0;41.72295
2.40000;0.00000;0;41.69191
2.50000;0.00000;0;41.65946
2.60000;0.00000;0;41.62560
2.70000;0.00000;0;41.59032
2.80000;0.00000;0;41.55362
2.90000;0.00000;0;41.51549
3.00000;0.00000;0;41.47592
3.10000;0.00000;0;41.43491
3.20000;0.00000;0;41.39246
3.30000;0.00000;0;41.34857
3.40000;0.00000;0;41.30325
3.50000;0.00000;0;41.25649
3.60000;0.00000;0;41.20829
3.70000;0.00000;0;41.15867
3.80000;0.00000;0;41.10762
3.90000;0.00000;0;41.05515
4.00000;0.00000;0;41.00126
4.10000;0.00000;0;40.94595
4.20000;0.00000;0;40.88921
4.30000;0.00000;0;40.83105
4.40000;0.00000;0;40.77146
4.50000;0.00000;0;40.71041
4.60000;0.00000;0;40.64790
4.70000;0.00000;0;40.58389
4.80000;0.00000;0;40.51837
4.90000;0.00000;0;40.45128
5.00000;0.00000;0;40.38259
0.10000;3.14159;180;42.07073
0.20000;3.14159;180;42.06911
0.30000;3.14159;180;42.06620
0.40000;3.14159;180;42.06198
0.50000;3.14159;180;42.05646
0.60000;3.14159;180;42.04963
0.70000;3.14159;180;42.04149
0.80000;3.14159;180;42.03203
0.90000;3.14159;180;42.02125
1.00000;3.14159;180;42.00915
1.10000;3.14159;180;41.99572
1.20000;3.14159;180;41.98096
1.30000;3.14159;180;41.96487
1.40000;3.14159;180;41.94744
1.50000;3.14159;180;41.92866
1.60000;3.14159;180;41.90854
1.70000;3.14159;180;41.88706
1.80000;3.14159;180;41.86422
1.90000;3.14159;180;41.84001
2.00000;3.14159;180;41.81441
2.10000;3.14159;180;41.78744
2.20000;3.14159;180;41.75906
2.30000;3.14159;180;41.72927
2.40000;3.14159;180;41.69806
2.50000;3.14159;180;41.66541
2.60000;3.14159;180;41.63132
2.70000;3.14159;180;41.59576
2.80000;3.14159;180;41.55872
2.90000;3.14159;180;41.52019
3.00000;3.14159;180;41.48014
3.10000;3.14159;180;41.43855
3.20000;3.14159;180;41.39542
3.30000;3.14159;180;41.35071
3.40000;3.14159;180;41.30441
3.50000;3.14159;180;41.25649
3.60000;3.14159;180;41.20694
3.70000;3.14159;180;41.15572
3.80000;3.14159;180;41.10281
3.90000;3.14159;180;41.04818
4.00000;3.14159;180;40.99180
4.10000;3.14159;180;40.93365
4.20000;3.14159;180;40.87369
4.30000;3.14159;180;40.81188
4.40000;3.14159;180;40.74818
4.50000;3.14159;180;40.68256
4.60000;3.14159;180;40.61496
4.70000;3.14159;180;40.54534
4.80000;3.14159;180;40.47364
4.90000;3.14159;180;40.39981
5.00000;3.14159;180;40.32377
0.10000;0.01745;1;42.07008
0.20000;0.01745;1;42.06782
0.30000;0.01745;1;42.06428
0.40000;0.01745;1;42.05945
0.50000;0.01745;1;42.05335
0.60000;0.01745;1;42.04597
0.70000;0.01745;1;42.03732
0.80000;0.01745;1;42.02739
0.90000;0.01745;1;42.01619
1.00000;0.01745;1;42.00371
1.10000;0.01745;1;41.98996
1.20000;0.01745;1;41.97492
1.30000;0.01745;1;41.95860
1.40000;0.01745;1;41.94098
1.50000;0.01745;1;41.92207
1.60000;0.01745;1;41.90185
1.70000;0.01745;1;41.88031
1.80000;0.01745;1;41.85744
1.90000;0.01745;1;41.83324
2.00000;0.01745;1;41.80770
2.10000;0.01745;1;41.78079
2.20000;0.01745;1;41.75252
2.30000;0.01745;1;41.72287
2.40000;0.01745;1;41.69182
2.50000;0.01745;1;41.65937
2.60000;0.01745;1;41.62552
2.70000;0.01745;1;41.59024
2.80000;0.01745;1;41.55354
2.90000;0.01745;1;41.51541
3.00000;0.01745;1;41.47585
3.10000;0.01745;1;41.43485
3.20000;0.01745;1;41.39241
3.30000;0.01745;1;41.34853
3.40000;0.01745;1;41.30321
3.50000;0.01745;1;41.25646
3.60000;0.01745;1;41.20828
3.70000;0.01745;1;41.15866
3.80000;0.01745;1;41.10762
3.90000;0.01745;1;41.05516
4.00000;0.01745;1;41.00128
4.10000;0.01745;1;40.94598
4.20000;0.01745;1;40.88925
4.30000;0.01745;1;40.83110
4.40000;0.01745;1;40.77151
4.50000;0.01745;1;40.71047
4.60000;0.01745;1;40.64796
4.70000;0.01745;1;40.58396
4.80000;0.01745;1;40.51843
4.90000;0.01745;1;40.45134
5.00000;0.01745;1;40.38264
0.10000;3.15905;181;42.07073
0.20000;3.15905;181;42.06912
0.30000;3.15905;181;42.06620
0.40000;3.15905;181;42.06199
0.50000;3.15905;181;42.05647
0.60000;3.15905;181;42.04964
0.70000;3.15905;181;42.04149
0.80000;3.15905;181;42.03203
0.90000;3.15905;181;42.02125
1.00000;3.15905;181;42.00914
1.10000;3.15905;181;41.99571
1.20000;3.15905;181;41.98094
1.30000;3.15905;181;41.96484
1.40000;3.15905;181;41.94741
1.50000;3.15905;181;41.92862
1.60000;3.15905;181;41.90849
1.70000;3.15905;181;41.88700
1.80000;3.15905;181;41.86414
1.90000;3.15905;181;41.83992
2.00000;3.15905;181;41.81431
2.10000;3.15905;181;41.78732
2.20000;3.15905;181;41.75893
2.30000;3.15905;181;41.72912
2.40000;3.15905;181;41.69790
2.50000;3.15905;181;41.66524
2.60000;3.15905;181;41.63113
2.70000;3.15905;181;41.59556
2.80000;3.15905;181;41.55850
2.90000;3.15905;181;41.51996
3.00000;3.15905;181;41.47989
3.10000;3.15905;181;41.43830
3.20000;3.15905;181;41.39515
3.30000;3.15905;181;41.35043
3.40000;3.15905;181;41.30412
3.50000;3.15905;181;41.25619
3.60000;3.15905;181;41.20662
3.70000;3.15905;181;41.15539
3.80000;3.15905;181;41.10247
3.90000;3.15905;181;41.04782
4.00000;3.15905;181;40.99143
4.10000;3.15905;181;40.93326
4.20000;3.15905;181;40.87328
4.30000;3.15905;181;40.81144
4.40000;3.15905;181;40.74772
4.50000;3.15905;181;40.68206
4.60000;3.15905;181;40.61443
4.70000;3.15905;181;40.54477
4.80000;3.15905;181;40.47302
4.90000;3.15905;181;40.39913
5.00000;3.15905;181;40.32303
0.10000;0.03491;2;42.07008
0.20000;0.03491;2;42.06782
0.30000;0.03491;2;42.06427
0.40000;0.03491;2;42.05944
0.50000;0.03491;2;42.05334
0.60000;0.03491;2;42.04595
0.70000;0.03491;2;42.03729
0.80000;0.03491;2;42.02736
0.90000;0.03491;2;42.01616
1.00000;0.03491;2;42.00367
1.10000;0.03491;2;41.98991
1.20000;0.03491;2;41.97487
1.30000;0.03491;2;41.95854
1.40000;0.03491;2;41.94092
1.50000;0.03491;2;41.92200
1.60000;0.03491;2;41.90178
1.70000;0.03491;2;41.88023
1.80000;0.03491;2;41.85737
1.90000;0.03491;2;41.83316
2.00000;0.03491;2;41.80761
2.10000;0.03491;2;41.78071
2.20000;0.03491;2;41.75243
2.30000;0.03491;2;41.72277
2.40000;0.03491;2;41.69173
2.50000;0.03491;2;41.65928
2.60000;0.03491;2;41.62543
2.70000;0.03491;2;41.59016
2.80000;0.03491;2;41.55346
2.90000;0.03491;2;41.51533
3.00000;0.03491;2;41.47577
3.10000;0.03491;2;41.43478
3.20000;0.03491;2;41.39234
3.30000;0.03491;2;41.34847
3.40000;0.03491;2;41.30316
3.50000;0.03491;2;41.25642
3.60000;0.03491;2;41.20824
3.70000;0.03491;2;41.15864
3.80000;0.03491;2;41.10761
3.90000;0.03491;2;41.05516
4.00000;0.03491;2;41.00128
4.10000;0.03491;2;40.94599
4.20000;0.03491;2;40.88927
4.30000;0.03491;2;40.83112
4.40000;0.03491;2;40.77153
4.50000;0.03491;2;40.71049
4.60000;0.03491;2;40.64798
4.70000;0.03491;2;40.58397
4.80000;0.03491;2;40.51844
