"radius_mm";"angle_rad";"angle_degree";"HEIGHT-post_ [mm]"
0.00000;;;41.02236
0.10000;0.00000;0;41.02166
0.20000;0.00000;0;41.01938
0.30000;0.00000;0;41.01552
0.40000;0.00000;0;41.01008
0.50000;0.00000;0;41.00305
0.60000;0.00000;0;40.99442
0.70000;0.00000;0;40.98418
0.80000;0.00000;0;40.97232
0.90000;0.00000;0;40.95883
1.00000;0.00000;0;40.94369
1.10000;0.00000;0;40.92689
1.20000;0.00000;0;40.90843
1.30000;0.00000;0;40.88828
1.40000;0.00000;0;40.86645
1.50000;0.00000;0;40.84291
1.60000;0.00000;0;40.81767
1.70000;0.00000;0;40.79071
1.80000;0.00000;0;40.76203
1.90000;0.00000;0;40.73162
2.00000;0.00000;0;40.69948
2.10000;0.00000;0;40.66559
2.20000;0.00000;0;40.62996
2.30000;0.00000;0;40.59257
2.40000;0.00000;0;40.55342
2.50000;0.00000;0;40.51247
2.60000;0.00000;0;40.46973
2.70000;0.00000;0;40.42516
2.80000;0.00000;0;40.37874
2.90000;0.00000;0;40.33044
3.00000;0.00000;0;40.28023
3.10000;0.00000;0;40.22807
3.20000;0.00000;0;40.17391
3.30000;0.00000;0;40.11769
3.40000;0.00000;0;40.05937
3.50000;0.00000;0;39.99889
3.60000;0.00000;0;39.93615
3.70000;0.00000;0;39.87110
3.80000;0.00000;0;39.80364
3.90000;0.00000;0;39.73366
4.00000;0.00000;0;39.66106
4.10000;0.00000;0;39.58571
4.20000;0.00000;0;39.50748
4.30000;0.00000;0;39.42620
4.40000;0.00000;0;39.34170
4.50000;0.00000;0;39.25378
4.60000;0.00000;0;39.16222
4.70000;0.00000;0;39.06677
4.80000;0.00000;0;38.96713
4.90000;0.00000;0;38.86298
5.00000;0.00000;0;38.75392
0.10000;3.14159;180;41.02150
0.20000;3.14159;180;41.01906
0.30000;3.14159;180;41.01505
0.40000;3.14159;180;41.00947
0.50000;3.14159;180;41.00232
0.60000;3.14159;180;40.99359
0.70000;3.14159;180;40.98329
0.80000;3.14159;180;40.97141
0.90000;3.14159;180;40.95794
1.00000;3.14159;180;40.94289
1.10000;3.14159;180;40.92626
1.20000;3.14159;180;40.90802
1.30000;3.14159;180;40.88818
1.40000;3.14159;180;40.86673
1.50000;3.14159;180;40.84366
1.60000;3.14159;180;40.81895
1.70000;3.14159;180;40.79259
1.80000;3.14159;180;40.76456
1.90000;3.14159;180;40.73485
2.00000;3.14159;180;40.70344
2.10000;3.14159;180;40.67031
2.20000;3.14159;180;40.63542
2.30000;3.14159;180;40.59877
2.40000;3.14159;180;40.56032
2.50000;3.14159;180;40.52006
2.60000;3.14159;180;40.47794
2.70000;3.14159;180;40.43395
2.80000;3.14159;180;40.38805
2.90000;3.14159;180;40.34023
3.00000;3.14159;180;40.29043
3.10000;3.14159;180;40.23863
3.20000;3.14159;180;40.18478
3.30000;3.14159;180;40.12886
3.40000;3.14159;180;40.07079
3.50000;3.14159;180;40.01054
3.60000;3.14159;180;39.94803
3.70000;3.14159;180;39.88320
