"radius_mm";"angle_rad";"angle_degree";"Ant. Elevation BFTA_[um]"
0.00000;;;0.00000
0.10000;0.00000;0;0.15704
0.20000;0.00000;0;0.31696
0.30000;0.00000;0;0.47900
0.40000;0.00000;0;0.64245
0.50000;0.00000;0;0.80657
0.60000;0.00000;0;0.97059
0.70000;0.00000;0;1.13375
0.80000;0.00000;0;1.29525
0.90000;0.00000;0;1.45425
1.00000;0.00000;0;1.60988
1.10000;0.00000;0;1.76120
1.20000;0.00000;0;1.90722
1.30000;0.00000;0;2.04688
1.40000;0.00000;0;2.17903
1.50000;0.00000;0;2.30241
1.60000;0.00000;0;2.41567
1.70000;0.00000;0;2.51733
1.80000;0.00000;0;2.60577
1.90000;0.00000;0;2.67922
2.00000;0.00000;0;2.73572
2.10000;0.00000;0;2.77317
2.20000;0.00000;0;2.78922
2.30000;0.00000;0;2.78133
2.40000;0.00000;0;2.74671
2.50000;0.00000;0;2.68230
2.60000;0.00000;0;2.58479
2.70000;0.00000;0;2.45054
2.80000;0.00000;0;2.27560
2.90000;0.00000;0;2.05570
3.00000;0.00000;0;1.78615
3.10000;0.00000;0;1.46193
3.20000;0.00000;0;1.07756
3.30000;0.00000;0;0.62714
3.40000;0.00000;0;0.10431
3.50000;0.00000;0;-0.49780
3.60000;0.00000;0;-1.18657
3.70000;0.00000;0;-1.96992
3.80000;0.00000;0;-2.85637
3.90000;0.00000;0;-3.85501
4.00000;0.00000;0;-4.97560
4.10000;0.00000;0;-6.22856
4.20000;0.00000;0;-7.62498
4.30000;0.00000;0;-9.17672
4.40000;0.00000;0;-10.89638
4.50000;0.00000;0;-12.79737
4.60000;0.00000;0;-14.89393
4.70000;0.00000;0;-17.20115
4.80000;0.00000;0;-19.73505
4.90000;0.00000;0;-22.51257
5.00000;0.00000;0;-25.55164
0.10000;3.14159;180;-0.15344
0.20000;3.14159;180;-0.30255
0.30000;3.14159;180;-0.44657
0.40000;3.14159;180;-0.58475
0.50000;3.14159;180;-0.71632
0.60000;3.14159;180;-0.84050
0.70000;3.14159;180;-0.95649
0.80000;3.14159;180;-1.06349
0.90000;3.14159;180;-1.16068
1.00000;3.14159;180;-1.24724
1.10000;3.14159;180;-1.32233
1.20000;3.14159;180;-1.38513
1.30000;3.14159;180;-1.43480
1.40000;3.14159;180;-1.47053
1.50000;3.14159;180;-1.49150
1.60000;3.14159;180;-1.49692
1.70000;3.14159;180;-1.48604
1.80000;3.14159;180;-1.45813
1.90000;3.14159;180;-1.41251
2.00000;3.14159;180;-1.34854
2.10000;3.14159;180;-1.26567
2.20000;3.14159;180;-1.16339
2.30000;3.14159;180;-1.04131
2.40000;3.14159;180;-0.89911
2.50000;3.14159;180;-0.73660
2.60000;3.14159;180;-0.55370
2.70000;3.14159;180;-0.35047
2.80000;3.14159;180;-0.12714
2.90000;3.14159;180;0.11590
3.00000;3.14159;180;0.37809
3.10000;3.14159;180;0.65864
3.20000;3.14159;180;0.95654
3.30000;3.14159;180;1.27057
3.40000;3.14159;180;1.59922
3.50000;3.14159;180;1.94070
3.60000;3.14159;180;2.29295
3.70000;3.14159;180;2.65354
3.80000;3.14159;180;3.01975
3.90000;3.14159;180;3.38844
4.00000;3.14159;180;3.75611
4.10000;3.14159;180;4.11884
4.20000;3.14159;180;4.47226
4.30000;3.14159;180;4.81154
4.40000;3.14159;180;5.13135
4.50000;3.14159;180;5.42585
4.60000;3.14159;180;5.68863
4.70000;3.14159;180;5.91273
4.80000;3.14159;180;6.09057
4.90000;3.14159;180;6.21392
5.00000;3.14159;180;6.27389
0.10000;0.01745;1;0.15029
0.20000;0.01745;1;0.30349
0.30000;0.01745;1;0.45889
0.40000;0.01745;1;0.61577
0.50000;0.01745;1;0.77343
0.60000;0.01745;1;0.93113
0.70000;0.01745;1;1.08812
0.80000;0.01745;1;1.24363
0.90000;0.01745;1;1.39685
1.00000;0.01745;1;1.54694
