"radius_mm";"angle_rad";"angle_degree";"HEIGHT-post_ [mm]"
0.00000;;;41.63295
0.10000;0.00000;0;41.63495
0.20000;0.00000;0;41.63509
0.30000;0.00000;0;41.63332
0.40000;0.00000;0;41.62960
0.50000;0.00000;0;41.62390
0.60000;0.00000;0;41.61618
0.70000;0.00000;0;41.60641
0.80000;0.00000;0;41.59456
0.90000;0.00000;0;41.58063
1.00000;0.00000;0;41.56457
1.10000;0.00000;0;41.54635
1.20000;0.00000;0;41.52596
1.30000;0.00000;0;41.50335
1.40000;0.00000;0;41.47850
1.50000;0.00000;0;41.45138
1.60000;0.00000;0;41.42196
1.70000;0.00000;0;41.39025
1.80000;0.00000;0;41.35625
1.90000;0.00000;0;41.31999
2.00000;0.00000;0;41.28154
2.10000;0.00000;0;41.24096
2.20000;0.00000;0;41.19838
2.30000;0.00000;0;41.15391
2.40000;0.00000;0;41.10769
2.50000;0.00000;0;41.05990
2.60000;0.00000;0;41.01070
2.70000;0.00000;0;40.96024
2.80000;0.00000;0;40.90866
2.90000;0.00000;0;40.85610
3.00000;0.00000;0;40.80265
3.10000;0.00000;0;40.74836
3.20000;0.00000;0;40.69324
3.30000;0.00000;0;40.63725
3.40000;0.00000;0;40.58030
3.50000;0.00000;0;40.52224
3.60000;0.00000;0;40.46288
3.70000;0.00000;0;40.40197
3.80000;0.00000;0;40.33922
3.90000;0.00000;0;40.27430
4.00000;0.00000;0;40.20683
4.10000;0.00000;0;40.13640
4.20000;0.00000;0;40.06258
4.30000;0.00000;0;39.98491
4.40000;0.00000;0;39.90287
4.50000;0.00000;0;39.81593
4.60000;0.00000;0;39.72352
4.70000;0.00000;0;39.62500
4.80000;0.00000;0;39.51966
4.90000;0.00000;0;39.40668
5.00000;0.00000;0;39.28512
0.10000;3.14159;180;41.62917
0.20000;3.14159;180;41.62365
0.30000;3.14159;180;41.61648
0.40000;3.14159;180;41.60771
0.50000;3.14159;180;41.59742
0.60000;3.14159;180;41.58566
0.70000;3.14159;180;41.57249
0.80000;3.14159;180;41.55795
0.90000;3.14159;180;41.54207
1.00000;3.14159;180;41.52486
1.10000;3.14159;180;41.50633
1.20000;3.14159;180;41.48645
1.30000;3.14159;180;41.46521
1.40000;3.14159;180;41.44257
1.50000;3.14159;180;41.41848
1.60000;3.14159;180;41.39289
1.70000;3.14159;180;41.36574
1.80000;3.14159;180;41.33698
1.90000;3.14159;180;41.30655
2.00000;3.14159;180;41.27438
2.10000;3.14159;180;41.24043
2.20000;3.14159;180;41.20466
2.30000;3.14159;180;41.16700
2.40000;3.14159;180;41.12743
2.50000;3.14159;180;41.08589
2.60000;3.14159;180;41.04236
2.70000;3.14159;180;40.99678
2.80000;3.14159;180;40.94913
2.90000;3.14159;180;40.89934
3.00000;3.14159;180;40.84736
3.10000;3.14159;180;40.79313
3.20000;3.14159;180;40.73657
3.30000;3.14159;180;40.67759
3.40000;3.14159;180;40.61609
3.50000;3.14159;180;40.55194
3.60000;3.14159;180;40.48502
3.70000;3.14159;180;40.41516
3.80000;3.14159;180;40.34218
3.90000;3.14159;180;40.26589
4.00000;3.14159;180;40.18606
4.10000;3.14159;180;40.10243
4.20000;3.14159;180;40.01471
4.30000;3.14159;180;39.92258
4.40000;3.14159;180;39.82568
4.50000;3.14159;180;39.72356
4.60000;3.14159;180;39.61575
4.70000;3.14159;180;39.50166
4.80000;3.14159;180;39.38062
4.90000;3.14159;180;39.25180
5.00000;3.14159;180;39.11421
0.10000;0.01745;1;41.63484
0.20000;0.01745;1;41.63486
0.30000;0.01745;1;41.63296
0.40000;0.01745;1;41.62911
0.50000;0.01745;1;41.62326
0.60000;0.01745;1;41.61540
0.70000;0.01745;1;41.60549
0.80000;0.01745;1;41.59352
0.90000;0.01745;1;41.57947
1.00000;0.01745;1;41.56332
1.10000;0.01745;1;41.54504
1.20000;0.01745;1;41.52461
1.30000;0.01745;1;41.50201
1.40000;0.01745;1;41.47719
1.50000;0.01745;1;41.45014
1.60000;0.01745;1;41.42083
1.70000;0.01745;1;41.38927
1.80000;0.01745;1;41.35544
1.90000;0.01745;1;41.31938
2.00000;0.01745;1;41.28113
2.10000;0.01745;1;41.24077
2.20000;0.01745;1;41.19840
2.30000;0.01745;1;41.15412
