"radius_mm";"angle_rad";"angle_degree";"Post. Elevation BFA_[um]"
0.00000;;;0.00000
0.10000;0.00000;0;-0.16074
0.20000;0.00000;0;-0.24273
0.30000;0.00000;0;-0.24606
0.40000;0.00000;0;-0.17122
0.50000;0.00000;0;-0.01919
0.60000;0.00000;0;0.20856
0.70000;0.00000;0;0.51010
0.80000;0.00000;0;0.88298
0.90000;0.00000;0;1.32427
1.00000;0.00000;0;1.83051
1.10000;0.00000;0;2.39774
1.20000;0.00000;0;3.02148
1.30000;0.00000;0;3.69671
1.40000;0.00000;0;4.41792
1.50000;0.00000;0;5.17904
1.60000;0.00000;0;5.97350
1.70000;0.00000;0;6.79419
1.80000;0.00000;0;7.63350
1.90000;0.00000;0;8.48329
2.00000;0.00000;0;9.33490
2.10000;0.00000;0;10.17918
2.20000;0.00000;0;11.00647
2.30000;0.00000;0;11.80663
2.40000;0.00000;0;12.56901
2.50000;0.00000;0;13.28253
2.60000;0.00000;0;13.93560
2.70000;0.00000;0;14.51623
2.80000;0.00000;0;15.01196
2.90000;0.00000;0;15.40993
3.00000;0.00000;0;15.69686
3.10000;0.00000;0;15.85908
3.20000;0.00000;0;15.88258
3.30000;0.00000;0;15.75297
3.40000;0.00000;0;15.45554
3.50000;0.00000;0;14.97527
3.60000;0.00000;0;14.29684
3.70000;0.00000;0;13.40469
3.80000;0.00000;0;12.28301
3.90000;0.00000;0;10.91578
4.00000;0.00000;0;9.28678
4.10000;0.00000;0;7.37965
4.20000;0.00000;0;5.17789
4.30000;0.00000;0;2.66490
4.40000;0.00000;0;-0.17598
4.50000;0.00000;0;-3.36144
4.60000;0.00000;0;-6.90820
4.70000;0.00000;0;-10.83292
4.80000;0.00000;0;-15.15220
4.90000;0.00000;0;-19.88253
5.00000;0.00000;0;-25.04029
0.10000;3.14159;180;0.23909
0.20000;3.14159;180;0.55572
0.30000;3.14159;180;0.94868
0.40000;3.14159;180;1.41634
0.50000;3.14159;180;1.95671
0.60000;3.14159;180;2.56744
0.70000;3.14159;180;3.24583
0.80000;3.14159;180;3.98887
0.90000;3.14159;180;4.79325
1.00000;3.14159;180;5.65538
1.10000;3.14159;180;6.57144
1.20000;3.14159;180;7.53735
1.30000;3.14159;180;8.54887
1.40000;3.14159;180;9.60156
1.50000;3.14159;180;10.69085
1.60000;3.14159;180;11.81207
1.70000;3.14159;180;12.96043
1.80000;3.14159;180;14.13112
1.90000;3.14159;180;15.31932
2.00000;3.14159;180;16.52020
2.10000;3.14159;180;17.72899
2.20000;3.14159;180;18.94102
2.30000;3.14159;180;20.15173
2.40000;3.14159;180;21.35675
2.50000;3.14159;180;22.55187
2.60000;3.14159;180;23.73317
2.70000;3.14159;180;24.89698
2.80000;3.14159;180;26.03999
2.90000;3.14159;180;27.15924
3.00000;3.14159;180;28.25219
3.10000;3.14159;180;29.31678
3.20000;3.14159;180;30.35145
3.30000;3.14159;180;31.35520
3.40000;3.14159;180;32.32764
3.50000;3.14159;180;33.26904
3.60000;3.14159;180;34.18040
3.70000;3.14159;180;35.06345
3.80000;3.14159;180;35.92078
