"radius_mm";"angle_rad";"angle_degree";"Inst-CURV-ant_ [D]"
0.00000;;;46.38334
0.10000;0.00000;0;45.43525
0.20000;0.00000;0;45.33244
0.30000;0.00000;0;45.22101
0.40000;0.00000;0;45.10787
0.50000;0.00000;0;45.00027
0.60000;0.00000;0;44.90518
0.70000;0.00000;0;44.82871
0.80000;0.00000;0;44.77574
0.90000;0.00000;0;44.74962
1.00000;0.00000;0;44.75201
1.10000;0.00000;0;44.78281
1.20000;0.00000;0;44.84014
1.30000;0.00000;0;44.92042
1.40000;0.00000;0;45.01847
1.50000;0.00000;0;45.12779
1.60000;0.00000;0;45.24083
1.70000;0.00000;0;45.34953
1.80000;0.00000;0;45.44595
1.90000;0.00000;0;45.52302
2.00000;0.00000;0;45.57526
2.10000;0.00000;0;45.59934
2.20000;0.00000;0;45.59433
2.30000;0.00000;0;45.56149
2.40000;0.00000;0;45.50377
2.50000;0.00000;0;45.42515
2.60000;0.00000;0;45.33003
2.70000;0.00000;0;45.22279
2.80000;0.00000;0;45.10746
2.90000;0.00000;0;44.98768
3.00000;0.00000;0;44.86667
3.10000;0.00000;0;44.74733
3.20000;0.00000;0;44.63229
3.30000;0.00000;0;44.52402
3.40000;0.00000;0;44.42488
3.50000;0.00000;0;44.33713
3.60000;0.00000;0;44.26289
3.70000;0.00000;0;44.20409
3.80000;0.00000;0;44.16231
3.90000;0.00000;0;44.13864
4.00000;0.00000;0;44.13355
4.10000;0.00000;0;44.14679
4.20000;0.00000;0;44.17743
4.30000;0.00000;0;44.22396
4.40000;0.00000;0;44.28454
4.50000;0.00000;0;44.35716
4.60000;0.00000;0;44.43989
4.70000;0.00000;0;44.53094
4.80000;0.00000;0;44.62877
4.90000;0.00000;0;44.73208
5.00000;0.00000;0;44.83976
0.10000;3.14159;180;45.59270
0.20000;3.14159;180;45.63997
0.30000;3.14159;180;45.66401
0.40000;3.14159;180;45.66475
0.50000;3.14159;180;45.64296
0.60000;3.14159;180;45.59989
0.70000;3.14159;180;45.53703
0.80000;3.14159;180;45.45601
