"radius_mm";"angle_rad";"angle_degree";"Ant. Elevation BFS_[um]"
0.00000;;;6.21249
0.10000;0.00000;0;5.30002
0.20000;0.00000;0;4.29461
0.30000;0.00000;0;3.20837
0.40000;0.00000;0;2.05421
0.50000;0.00000;0;0.84580
0.60000;0.00000;0;-0.40250
0.70000;0.00000;0;-1.67559
0.80000;0.00000;0;-2.95772
0.90000;0.00000;0;-4.23252
1.00000;0.00000;0;-5.48304
1.10000;0.00000;0;-6.69189
1.20000;0.00000;0;-7.84131
1.30000;0.00000;0;-8.91333
1.40000;0.00000;0;-9.88997
1.50000;0.00000;0;-10.75336
1.60000;0.00000;0;-11.48598
1.70000;0.00000;0;-12.07080
1.80000;0.00000;0;-12.49152
1.90000;0.00000;0;-12.73267
2.00000;0.00000;0;-12.77976
2.10000;0.00000;0;-12.61938
2.20000;0.00000;0;-12.23920
2.30000;0.00000;0;-11.62796
2.40000;0.00000;0;-10.77545
2.50000;0.00000;0;-9.67235
2.60000;0.00000;0;-8.31006
2.70000;0.00000;0;-6.68053
2.80000;0.00000;0;-4.77600
2.90000;0.00000;0;-2.58877
3.00000;0.00000;0;-0.11092
3.10000;0.00000;0;2.66591
3.20000;0.00000;0;5.75073
3.30000;0.00000;0;9.15341
3.40000;0.00000;0;12.88478
3.50000;0.00000;0;16.95668
3.60000;0.00000;0;21.38201
3.70000;0.00000;0;26.17455
3.80000;0.00000;0;31.34891
3.90000;0.00000;0;36.92018
4.00000;0.00000;0;42.90370
4.10000;0.00000;0;49.31466
4.20000;0.00000;0;56.16763
4.30000;0.00000;0;63.47614
4.40000;0.00000;0;71.25212
4.50000;0.00000;0;79.50539
4.60000;0.00000;0;88.24313
4.70000;0.00000;0;97.46936
4.80000;0.00000;0;107.18441
4.90000;0.00000;0;117.38444
5.00000;0.00000;0;128.06104
0.10000;3.14159;180;7.02071
0.20000;3.14159;180;7.71429
0.30000;3.14159;180;8.28382
0.40000;3.14159;180;8.72103
0.50000;3.14159;180;9.01890
0.60000;3.14159;180;9.17185
0.70000;3.14159;180;9.17591
0.80000;3.14159;180;9.02895
0.90000;3.14159;180;8.73084
1.00000;3.14159;180;8.28362
1.10000;3.14159;180;7.69171
1.20000;3.14159;180;6.96197
1.30000;3.14159;180;6.10380
1.40000;3.14159;180;5.12917
1.50000;3.14159;180;4.05260
1.60000;3.14159;180;2.89104
1.70000;3.14159;180;1.66373
1.80000;3.14159;180;0.39203
1.90000;3.14159;180;-0.90090
2.00000;3.14159;180;-2.19033
2.10000;3.14159;180;-3.45034
2.20000;3.14159;180;-4.65414
2.30000;3.14159;180;-5.77446
2.40000;3.14159;180;-6.78388
2.50000;3.14159;180;-7.65521
2.60000;3.14159;180;-8.36180
2.70000;3.14159;180;-8.87782
2.80000;3.14159;180;-9.17856
2.90000;3.14159;180;-9.24062
3.00000;3.14159;180;-9.04209
3.10000;3.14159;180;-8.56270
3.20000;3.14159;180;-7.78391
3.30000;3.14159;180;-6.68895
3.40000;3.14159;180;-5.26286
3.50000;3.14159;180;-3.49251
3.60000;3.14159;180;-1.36655
3.70000;3.14159;180;1.12461
3.80000;3.14159;180;3.98881
3.90000;3.14159;180;7.23221
4.00000;3.14159;180;10.85932
4.10000;3.14159;180;14.87301
4.20000;3.14159;180;19.27452
4.30000;3.14159;180;24.06350
4.40000;3.14159;180;29.23794
4.50000;3.14159;180;34.79423
4.60000;3.14159;180;40.72702
4.70000;3.14159;180;47.02926
4.80000;3.14159;180;53.69210
4.90000;3.14159;180;60.70481
5.00000;3.14159;180;68.05475
0.10000;0.01745;1;5.27769
0.20000;0.01745;1;4.25156
0.30000;0.01745;1;3.14643
0.40000;0.01745;1;1.97543
0.50000;0.01745;1;0.75243
0.60000;0.01745;1;-0.50797
0.70000;0.01745;1;-1.79048
0.80000;0.01745;1;-3.07916
0.90000;0.01745;1;-4.35743
1.00000;0.01745;1;-5.60823
1.10000;0.01745;1;-6.81402
1.20000;0.01745;1;-7.95699
1.30000;0.01745;1;-9.01915
1.40000;0.01745;1;-9.98254
1.50000;0.01745;1;-10.82940
1.60000;0.01745;1;-11.54237
1.70000;0.01745;1;-12.10466
1.80000;0.01745;1;-12.50026
1.90000;0.01745;1;-12.71407
2.00000;0.01745;1;-12.73201
2.10000;0.01745;1;-12.54112
2.20000;0.01745;1;-12.12958
2.30000;0.01745;1;-11.48666
2.40000;0.01745;1;-10.60269
2.50000;0.01745;1;-9.46889
2.60000;0.01745;1;-8.07721
2.70000;0.01745;1;-6.42011
2.80000;0.01745;1;-4.49033
2.90000;0.01745;1;-2.28061
3.00000;0.01745;1;0.21655
3.10000;0.01745;1;3.00918
3.20000;0.01745;1;6.10601
3.30000;0.01745;1;9.51667
3.40000;0.01745;1;13.25185
3.50000;0.01745;1;17.32330
3.60000;0.01745;1;21.74388
3.70000;0.01745;1;26.52745
3.80000;0.01745;1;31.68870
3.90000;0.01745;1;37.24290
4.00000;0.01745;1;43.20563
4.10000;0.01745;1;49.59233
4.20000;0.01745;1;56.41791
4.30000;0.01745;1;63.69623
4.40000;0.01745;1;71.43963
4.50000;0.01745;1;79.65834
4.60000;0.01745;1;88.36000
4.70000;0.01745;1;97.54905
4.80000;0.01745;1;107.22629
4.90000;0.01745;1;117.38835
5.00000;0.01745;1;128.02728
0.10000;3.15905;181;7.04442
0.20000;3.15905;181;7.76288
0.30000;3.15905;181;8.35824
0.40000;3.15905;181;8.82195
0.50000;3.15905;181;9.14676
0.60000;3.15905;181;9.32679
0.70000;3.15905;181;9.35779
0.80000;3.15905;181;9.23730
0.90000;3.15905;181;8.96485
1.00000;3.15905;181;8.54215
1.10000;3.15905;181;7.97321
1.20000;3.15905;181;7.26454
1.30000;3.15905;181;6.42519
1.40000;3.15905;181;5.46677
1.50000;3.15905;181;4.40346
1.60000;3.15905;181;3.25195
1.70000;3.15905;181;2.03123
1.80000;3.15905;181;0.76246
1.90000;3.15905;181;-0.53131
2.00000;3.15905;181;-1.82542
2.10000;3.15905;181;-3.09393
2.20000;3.15905;181;-4.30999
2.30000;3.15905;181;-5.44617
2.40000;3.15905;181;-6.47486
2.50000;3.15905;181;-7.36860
2.60000;3.15905;181;-8.10044
2.70000;3.15905;181;-8.64422
2.80000;3.15905;181;-8.97486
2.90000;3.15905;181;-9.06858
3.00000;3.15905;181;-8.90312
3.10000;3.15905;181;-8.45782
3.20000;3.15905;181;-7.71379
3.30000;3.15905;181;-6.65394
3.40000;3.15905;181;-5.26304
3.50000;3.15905;181;-3.52769
3.60000;3.15905;181;-1.43635
3.70000;3.15905;181;1.02073
3.80000;3.15905;181;3.85152
3.90000;3.15905;181;7.06225
4.00000;3.15905;181;10.65746
4.10000;3.15905;181;14.64002
4.20000;3.15905;181;19.01115
4.30000;3.15905;181;23.77043
4.40000;3.15905;181;28.91579
4.50000;3.15905;181;34.44349
4.60000;3.15905;181;40.34813
4.70000;3.15905;181;46.62252
4.80000;3.15905;181;53.25773
4.90000;3.15905;181;60.24293
5.00000;3.15905;181;67.56539
0.10000;0.03491;2;5.25565
0.20000;0.03491;2;4.20910
0.30000;0.03491;2;3.08541
0.40000;0.03491;2;1.89790
0.50000;0.03491;2;0.66067
0.60000;0.03491;2;-0.61150
0.70000;0.03491;2;-1.90310
0.80000;0.03491;2;-3.19799
0.90000;0.03491;2;-4.47947
1.00000;0.03491;2;-5.73030
1.10000;0.03491;2;-6.93285
1.20000;0.03491;2;-8.06925
1.30000;0.03491;2;-9.12150
1.40000;0.03491;2;-10.07169
1.50000;0.03491;2;-10.90216
1.60000;0.03491;2;-11.59573
1.70000;0.03491;2;-12.13585
1.80000;0.03491;2;-12.50680
1.90000;0.03491;2;-12.69386
2.00000;0.03491;2;-12.68335
2.10000;0.03491;2;-12.46277
2.20000;0.03491;2;-12.02081
2.30000;0.03491;2;-11.34727
2.40000;0.03491;2;-10.43302
2.50000;0.03491;2;-9.26982
2.60000;0.03491;2;-7.85016
2.70000;0.03491;2;-6.16703
2.80000;0.03491;2;-4.21366
2.90000;0.03491;2;-1.98324
3.00000;0.03491;2;0.53132
3.10000;0.03491;2;3.33769
3.20000;0.03491;2;6.44429
3.30000;0.03491;2;9.86053
3.40000;0.03491;2;13.59690
3.50000;0.03491;2;17.66507
3.60000;0.03491;2;22.07785
3.70000;0.03491;2;26.84910
3.80000;0.03491;2;31.99361
3.90000;0.03491;2;37.52679
4.00000;0.03491;2;43.46440
4.10000;0.03491;2;49.82214
4.20000;0.03491;2;56.61521
4.30000;0.03491;2;63.85782
4.40000;0.03491;2;71.56266
4.50000;0.03491;2;79.74037
4.60000;0.03491;2;88.39901
4.70000;0.03491;2;97.54347
4.80000;0.03491;2;107.17501
4.90000;0.03491;2;117.29075
5.00000;0.03491;2;127.88318
0.10000;3.17650;182;7.06789
0.20000;3.17650;182;7.81101
0.30000;3.17650;182;8.43199
0.40000;3.17650;182;8.92207
0.50000;3.17650;182;9.27371
0.60000;3.17650;182;9.48077
0.70000;3.17650;182;9.53871
