"radius_mm";"angle_rad";"angle_degree";"Inst-CURV-post_ [D]"
0.00000;;;-8.17066
0.10000;0.00000;0;-8.33131
0.20000;0.00000;0;-8.42775
0.30000;0.00000;0;-8.45760
0.40000;0.00000;0;-8.42304
0.50000;0.00000;0;-8.33055
0.60000;0.00000;0;-8.19024
0.70000;0.00000;0;-8.01483
0.80000;0.00000;0;-7.81841
0.90000;0.00000;0;-7.61521
1.00000;0.00000;0;-7.41846
1.10000;0.00000;0;-7.23943
1.20000;0.00000;0;-7.08663
1.30000;0.00000;0;-6.96533
1.40000;0.00000;0;-6.87735
1.50000;0.00000;0;-6.82114
1.60000;0.00000;0;-6.79221
1.70000;0.00000;0;-6.78365
1.80000;0.00000;0;-6.78697
1.90000;0.00000;0;-6.79296
2.00000;0.00000;0;-6.79257
2.10000;0.00000;0;-6.77784
2.20000;0.00000;0;-6.74257
2.30000;0.00000;0;-6.68284
2.40000;0.00000;0;-6.59737
2.50000;0.00000;0;-6.48747
2.60000;0.00000;0;-6.35687
2.70000;0.00000;0;-6.21132
2.80000;0.00000;0;-6.05808
2.90000;0.00000;0;-5.90531
3.00000;0.00000;0;-5.76146
3.10000;0.00000;0;-5.63471
3.20000;0.00000;0;-5.53246
3.30000;0.00000;0;-5.46091
3.40000;0.00000;0;-5.42475
3.50000;0.00000;0;-5.42696
3.60000;0.00000;0;-5.46869
3.70000;0.00000;0;-5.54930
3.80000;0.00000;0;-5.66645
3.90000;0.00000;0;-5.81636
4.00000;0.00000;0;-5.99414
4.10000;0.00000;0;-6.19416
4.20000;0.00000;0;-6.41052
4.30000;0.00000;0;-6.63744
4.40000;0.00000;0;-6.86966
4.50000;0.00000;0;-7.10261
4.60000;0.00000;0;-7.33245
4.70000;0.00000;0;-7.55594
4.80000;0.00000;0;-7.77004
4.90000;0.00000;0;-7.97140
5.00000;0.00000;0;-8.15572
0.10000;3.14159;180;-7.95264
0.20000;3.14159;180;-7.68797
0.30000;3.14159;180;-7.39037
0.40000;3.14159;180;-7.07547
0.50000;3.14159;180;-6.75954
0.60000;3.14159;180;-6.45828
0.70000;3.14159;180;-6.18565
0.80000;3.14159;180;-5.95297
0.90000;3.14159;180;-5.76820
1.00000;3.14159;180;-5.63558
1.10000;3.14159;180;-5.55543
1.20000;3.14159;180;-5.52432
1.30000;3.14159;180;-5.53540
1.40000;3.14159;180;-5.57910
1.50000;3.14159;180;-5.64387
1.60000;3.14159;180;-5.71717
1.70000;3.14159;180;-5.78648
1.80000;3.14159;180;-5.84021
1.90000;3.14159;180;-5.86861
2.00000;3.14159;180;-5.86442
2.10000;3.14159;180;-5.82329
2.20000;3.14159;180;-5.74399
2.30000;3.14159;180;-5.62833
2.40000;3.14159;180;-5.48088
2.50000;3.14159;180;-5.30850
2.60000;3.14159;180;-5.11980
2.70000;3.14159;180;-4.92457
2.80000;3.14159;180;-4.73318
2.90000;3.14159;180;-4.55604
3.00000;3.14159;180;-4.40319
3.10000;3.14159;180;-4.28390
3.20000;3.14159;180;-4.20636
3.30000;3.14159;180;-4.17744
3.40000;3.14159;180;-4.20248
3.50000;3.14159;180;-4.28521
3.60000;3.14159;180;-4.42756
3.70000;3.14159;180;-4.62969
3.80000;3.14159;180;-4.88998
3.90000;3.14159;180;-5.20505
4.00000;3.14159;180;-5.56996
4.10000;3.14159;180;-5.97834
4.20000;3.14159;180;-6.42269
4.30000;3.14159;180;-6.89464
4.40000;3.14159;180;-7.38526
4.50000;3.14159;180;-7.88531
4.60000;3.14159;180;-8.38536
4.70000;3.14159;180;-8.87582
4.80000;3.14159;180;-9.34667
4.90000;3.14159;180;-9.78703
5.00000;3.14159;180;-10.18446
0.10000;0.01745;1;-8.32675
0.20000;0.01745;1;-8.42042
0.30000;0.01745;1;-8.44923
0.40000;0.01745;1;-8.41533
0.50000;0.01745;1;-8.32504
0.60000;0.01745;1;-8.18820
0.70000;0.01745;1;-8.01716
0.80000;0.01745;1;-7.82562
0.90000;0.01745;1;-7.62735
1.00000;0.01745;1;-7.43517
1.10000;0.01745;1;-7.25992
1.20000;0.01745;1;-7.10976
1.30000;0.01745;1;-6.98966
1.40000;0.01745;1;-6.90122
1.50000;0.01745;1;-6.84278
1.60000;0.01745;1;-6.80981
1.70000;0.01745;1;-6.79549
1.80000;0.01745;1;-6.79150
1.90000;0.01745;1;-6.78887
2.00000;0.01745;1;-6.77890
2.10000;0.01745;1;-6.75399
2.20000;0.01745;1;-6.70834
2.30000;0.01745;1;-6.63846
2.40000;0.01745;1;-6.54342
2.50000;0.01745;1;-6.42485
2.60000;0.01745;1;-6.28676
2.70000;0.01745;1;-6.13512
2.80000;0.01745;1;-5.97735
2.90000;0.01745;1;-5.82168
3.00000;0.01745;1;-5.67660
3.10000;0.01745;1;-5.55032
3.20000;0.01745;1;-5.45019
3.30000;0.01745;1;-5.38236
3.40000;0.01745;1;-5.35145
3.50000;0.01745;1;-5.36031
3.60000;0.01745;1;-5.40996
3.70000;0.01745;1;-5.49956
3.80000;0.01745;1;-5.62657
3.90000;0.01745;1;-5.78698
4.00000;0.01745;1;-5.97561
4.10000;0.01745;1;-6.18657
4.20000;0.01745;1;-6.41366
4.30000;0.01745;1;-6.65088
4.40000;0.01745;1;-6.89271
4.50000;0.01745;1;-7.13441
4.60000;0.01745;1;-7.37205
4.70000;0.01745;1;-7.60229
4.80000;0.01745;1;-7.82207
4.90000;0.01745;1;-8.02799
5.00000;0.01745;1;-8.21577
0.10000;3.15905;181;-7.95842
0.20000;3.15905;181;-7.70081
0.30000;3.15905;181;-7.41107
0.40000;3.15905;181;-7.10439
0.50000;3.15905;181;-6.79663
0.60000;3.15905;181;-6.50306
0.70000;3.15905;181;-6.23724
0.80000;3.15905;181;-6.01016
0.90000;3.15905;181;-5.82950
1.00000;3.15905;181;-5.69929
1.10000;3.15905;181;-5.61975
1.20000;3.15905;181;-5.58740
1.30000;3.15905;181;-5.59546
1.40000;3.15905;181;-5.63449
1.50000;3.15905;181;-5.69315
1.60000;3.15905;181;-5.75919
1.70000;3.15905;181;-5.82041
1.80000;3.15905;181;-5.86559
1.90000;3.15905;181;-5.88534
2.00000;3.15905;181;-5.87275
2.10000;3.15905;181;-5.82380
2.20000;3.15905;181;-5.73755
2.30000;3.15905;181;-5.61601
2.40000;3.15905;181;-5.46390
2.50000;3.15905;181;-5.28819
2.60000;3.15905;181;-5.09750
2.70000;3.15905;181;-4.90160
2.80000;3.15905;181;-4.71078
2.90000;3.15905;181;-4.53535
3.00000;3.15905;181;-4.38523
3.10000;3.15905;181;-4.26952
3.20000;3.15905;181;-4.19622
3.30000;3.15905;181;-4.17203
3.40000;3.15905;181;-4.20207
3.50000;3.15905;181;-4.28983
3.60000;3.15905;181;-4.43704
3.70000;3.15905;181;-4.64359
3.80000;3.15905;181;-4.90763
3.90000;3.15905;181;-5.22556
4.00000;3.15905;181;-5.59223
4.10000;3.15905;181;-6.00110
4.20000;3.15905;181;-6.44457
4.30000;3.15905;181;-6.91422
4.40000;3.15905;181;-7.40113
4.50000;3.15905;181;-7.89617
4.60000;3.15905;181;-8.39006
4.70000;3.15905;181;-8.87344
4.80000;3.15905;181;-9.33657
4.90000;3.15905;181;-9.76887
5.00000;3.15905;181;-10.15824
0.10000;0.03491;2;-8.32135
0.20000;0.03491;2;-8.41209
0.30000;0.03491;2;-8.43984
0.40000;0.03491;2;-8.40672
0.50000;0.03491;2;-8.31886
0.60000;0.03491;2;-8.18583
0.70000;0.03491;2;-8.01959
0.80000;0.03491;2;-7.83336
0.90000;0.03491;2;-7.64048
1.00000;0.03491;2;-7.45327
1.10000;0.03491;2;-7.28215
1.20000;0.03491;2;-7.13489
1.30000;0.03491;2;-7.01615
1.40000;0.03491;2;-6.92731
1.50000;0.03491;2;-6.86662
1.60000;0.03491;2;-6.82951
1.70000;0.03491;2;-6.80927
1.80000;0.03491;2;-6.79777
1.90000;0.03491;2;-6.78633
2.00000;0.03491;2;-6.76659
2.10000;0.03491;2;-6.73135
2.20000;0.03491;2;-6.67523
2.30000;0.03491;2;-6.59512
2.40000;0.03491;2;-6.49046
2.50000;0.03491;2;-6.36321
2.60000;0.03491;2;-6.21764
2.70000;0.03491;2;-6.05990
2.80000;0.03491;2;-5.89754
2.90000;0.03491;2;-5.73889
3.00000;0.03491;2;-5.59246
3.10000;0.03491;2;-5.46644
3.20000;0.03491;2;-5.36816
3.30000;0.03491;2;-5.30373
3.40000;0.03491;2;-5.27768
3.50000;0.03491;2;-5.29276
3.60000;0.03491;2;-5.34986
3.70000;0.03491;2;-5.44801
3.80000;0.03491;2;-5.58446
3.90000;0.03491;2;-5.75498
4.00000;0.03491;2;-5.95416
4.10000;0.03491;2;-6.17585
4.20000;0.03491;2;-6.41360
4.30000;0.03491;2;-6.66112
4.40000;0.03491;2;-6.91271
4.50000;0.03491;2;-7.16343
4.60000;0.03491;2;-7.40920
4.70000;0.03491;2;-7.64660
